# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed May 18 06:20:08 EDT 2022 [seed=1652869207600]
# -overwrite All_clades.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate3	coordinates.diffusionRate16	coordinates.diffusionRate17	coordinates.diffusionRate49	coordinates.diffusionRate64	coordinates.diffusionRate100	coordinates.diffusionRate173	coordinates.diffusionRate253	coordinates.diffusionRate340	coordinates.diffusionRate352	coordinates.diffusionRate428	coordinates.diffusionRate440	coordinates.diffusionRate457	coordinates.diffusionRate465	coordinates.diffusionRate478	coordinates.diffusionRate482	coordinates.diffusionRate527	coordinates.diffusionRate603	coordinates.diffusionRate628	coordinates.diffusionRate663	coordinates.diffusionRate690	coordinates.diffusionRate718	coordinates.traitLikelihood3	coordinates.traitLikelihood16	coordinates.traitLikelihood17	coordinates.traitLikelihood49	coordinates.traitLikelihood64	coordinates.traitLikelihood100	coordinates.traitLikelihood173	coordinates.traitLikelihood253	coordinates.traitLikelihood340	coordinates.traitLikelihood352	coordinates.traitLikelihood428	coordinates.traitLikelihood440	coordinates.traitLikelihood457	coordinates.traitLikelihood465	coordinates.traitLikelihood478	coordinates.traitLikelihood482	coordinates.traitLikelihood527	coordinates.traitLikelihood603	coordinates.traitLikelihood628	coordinates.traitLikelihood663	coordinates.traitLikelihood690	coordinates.traitLikelihood718
5600000	-587.8636612197618	-384.1590892088801	-203.7045720108817	3.195803163548284	1.7339292973204392	1.7339292973204392	5.632846250829604	-0.40867439174701126	0.37564937520407843	-0.11563416223024711	-0.11563416223024713	0.21312519607388902	238.3474101288322	138.74920891978664	402.69628193747576	350.007655708021	242.88915482387733	293.7068755236755	400.4646622943568	1768.0608006710331	134.2855060344052	259.35268755368133	224.5004547450669	106.77827250665678	94.07831693720782	263.24424308249496	934.6789989808904	1122.2853298591913	307.6892018374398	370.23166943281916	301.49949150852143	411.8805459892523	177.4649340098481	190.42423491240203	-11.23126448001057	-11.64617527132152	-12.60452788885249	-11.272917568206019	-10.213571344297225	-12.977139459368255	-6.732126382121834	-10.041550642546575	-13.69444474381052	-1.0295934451865705	-11.038635851814147	-9.413298174532656	26.904918002061436	-13.430477133021927	-12.940688768264415	-14.602739020583492	-17.19647877788563	-13.612882899435355	-11.689870474743902	-14.418345697127512	-6.493608180634934	-4.329153809177534
5610000	-547.0630709207805	-342.43644905421684	-204.62662186656377	4.839274985193182	-0.7829396049991088	-0.7829396049991088	2.323443269234002	0.2334920377791491	0.21855798499887247	0.07364832389509247	0.07364832389509249	0.45521326198248974	150.07177462194892	106.19447621406086	595.9214541126763	302.56632679838975	233.2049702174229	769.6609466158826	1128.6883975804321	1805.4474102141933	278.96255887815005	246.15752604833506	140.79056871380786	116.35642632978835	84.73974307797522	359.9726597970272	1345.0992635426555	1404.9941259551765	351.20210251423924	508.0576071302268	651.3851206485364	244.67951578452713	163.954606570939	288.04155499979106	-11.869642408531035	-11.325919815809751	-12.420159395656704	-8.408031201717295	-10.093879563261734	-13.69550176774115	-11.245557088041995	-9.0236989487802	-14.912860205019854	10.916167585634941	-12.459184468735097	-10.045084256224117	22.388186583018303	-13.996584486135657	-18.144494712641468	-14.035473920850116	-14.560536816742976	-16.102797572454612	-11.493179928276476	-13.609813143607196	-3.8101661010852172	-6.678410233904332
5620000	-516.9108673841785	-336.02966343678514	-180.88120394739335	7.178127904872369	1.0906549489048607	1.0906549489048607	4.069149777198441	-0.20180407897987054	0.14522641931365482	-0.03892506336918886	-0.03892506336918887	0.25618467495137465	120.85402113574551	107.68876656302814	274.13996213421694	284.21991221088604	242.96028373594763	556.6815542804761	269.16753383412424	4997.208777814123	108.39163679343551	241.54933003850297	223.5399787936312	119.10345496745582	77.88120095735812	261.27555978165145	1587.0452451113804	2283.002857872544	223.30618059429236	485.05679144616806	1838.1052621797724	522.4573208510513	130.8775202956421	140.4892298395258	-10.849704886600971	-9.476397019676627	-10.573026670120145	-8.378346913630864	-7.726315044552197	-12.562347721517543	-5.977549130925617	-12.402891750436726	-12.892920883123962	2.997405834253282	-11.34617578161605	-10.327443255048392	25.67420420143815	-13.40989570867082	-13.897214819067234	-13.848857751113961	-13.92142007990436	-14.598240662014199	-11.670354319276663	-14.27542124337468	0.2310668148301609	-1.6493571572439514
5630000	-684.4927530275777	-342.6733944030158	-341.8193586245619	1.523366675370474	-1.4111919858180286	-1.4111919858180286	2.0904049774088382	0.7908036416664938	1.7522394754112758	1.182902993275242	1.182902993275242	1.2769311463364932	228.61277418794648	265.34262750941923	513.9839850334737	1325.1957589424976	864.4066176528773	610.3263466912268	894.3201856082272	4513.381153868118	399.227276583425	384.1487891195284	197.7223284894327	266.1521913043172	186.41057081929446	1156.9364692854483	2580.6816597498587	3300.983169673178	235.812533523585	684.891303689446	1118.4711764225938	1122.9928006105952	190.7346864140496	328.04154326946747	-15.268861130362872	-15.063764209132009	-19.533102275211792	-18.09248946607143	-18.190434109131054	-15.33839326067156	-11.74846996373203	-15.223083255542043	-18.91379457069017	-6.268782274957928	-16.63138708798986	-18.33013485777418	-2.172925733583625	-18.561372736406483	-18.56010437875613	-19.47059465740069	-17.88130373097799	-24.108272873934023	-14.86363468042652	-16.54628501341416	-9.553099947968887	-11.499068410426487
5640000	-571.0789032279324	-357.41640655227576	-213.66249667565666	7.565864850426218	3.726325025321079	3.726325025321079	3.914025717132844	-0.684761928116372	0.24886522694200294	-0.23693066681368474	-0.23693066681368474	0.4810598624255126	146.1044791237197	156.01899715977606	577.9775990636122	264.1249064443381	170.57645455998912	650.050196258623	552.3334312713064	1681.3894636954085	116.95319493162076	269.7414759975527	170.68242056120857	132.8008476084085	93.19369362321368	497.29404412220975	947.2681650254442	1551.876593119424	260.851944576937	318.3613254785938	291.6554666307476	259.37731164799084	172.73251743884663	170.21278647817195	-11.353337899710343	-11.944756511050034	-13.136458491310249	-8.61557183693429	-8.777565151311098	-12.569059404263424	-8.047490345076602	-11.332683346419584	-13.8014180543695	-6.175391791050142	-11.874464941051897	-12.365645355527791	22.64958478374608	-14.772656257550668	-12.993770456967361	-13.981021628783745	-14.981868796698988	-13.985335186213995	-10.5487217872299	-11.725319681825134	-3.7084395163424837	-9.621105019715491
5650000	-585.5412035573413	-336.73090057415857	-248.81030298318277	3.452466356522336	1.0106731229888326	1.0106731229888326	1.9316898031389387	-0.3913607749742594	0.34203523794886903	-0.17895514152856357	-0.17895514152856357	0.6113119973220913	151.0753937606787	303.8853246861154	514.5080382039848	528.375607022012	360.2831352328698	186.77329656467165	813.8210474429187	4416.866842250691	515.2559654787872	316.0806302701453	194.5793339655818	153.72138254465617	97.80975837125011	278.5011351097067	577.9862996069744	784.9744718684382	391.3942701743055	370.74456725994634	310.87859460596366	302.81429740450733	143.82643054949918	269.0065688372332	-12.898634079950098	-13.424838640901788	-13.802968525507664	-12.911131813740967	-14.870671688850702	-14.26517631456316	-11.021191361794578	-12.331159329876929	-19.250538138575152	0.9283828408776298	-10.987973417478756	-12.912997095400652	18.37741893177042	-14.376175419425543	-13.947242312613618	-14.773790204796304	-15.336895288385005	-16.21850369696582	-12.691573380959442	-13.89458236977557	-8.044787323102623	-10.155274353166444
5660000	-560.7534784195739	-365.41518328205854	-195.33829513751536	5.170151965057721	1.2531688899369482	1.2531688899369482	2.875880163430451	-0.3249919158824532	0.2162591486423501	-0.09423523298675075	-0.09423523298675075	0.38878277215183266	122.17980531121106	152.60499755773142	501.26274996060675	424.05283710663787	175.9599545160125	363.0678262624154	1101.5596786503158	1937.842281439118	67.51009336483828	219.90711349646907	163.86636887654907	135.91853999116603	72.88406609319871	271.7752006382666	487.1688419396278	1168.569437969895	234.68135164827353	353.82333547502327	761.2911874744009	959.1524228019233	198.64945016193602	268.7068547400142	-11.542638617568237	-13.080748185858113	-11.757842556968708	-9.87053577854299	-8.158483374845288	-13.510129435701048	-10.905095555235134	-9.624660736244552	-12.319499738942483	7.86682470497761	-12.27993949224701	-8.051616188983935	24.845834270160417	-13.174523106967289	-13.023849113335807	-15.220633864424627	-12.532662327617816	-13.242248133275456	-10.854384526222237	-15.34045793285837	-5.567657184972415	-7.9933482618418665
5670000	-491.6442995470371	-352.75407777496036	-138.89022177207679	10.328373979501452	-0.8029609783715064	-0.8029609783715064	4.287801532487619	0.12065938997220368	0.09825106809567513	0.018399119727535242	0.018399119727535242	0.23666528580880075	172.81220347135772	167.41734258630618	576.6062862284188	211.79441512841987	130.7157023041135	637.665054423266	588.6190440812247	942.5244579425397	138.82394902691223	211.85706792751577	145.68782569978183	125.95886145802606	74.51204977699365	250.66840517447443	569.6300578198437	1370.6466702251596	204.64856545776883	345.7317154387429	257.5383719067373	505.3542616525629	131.13237723723492	149.89162953757773	-10.815433255011651	-9.222499223672061	-11.247181881176672	-7.456594350873873	-4.325107329343934	-13.582444472190776	-6.326578221458247	-6.48597907776542	-11.515452476859567	16.425546938939313	-9.118281866631467	-8.187069859606474	34.292701820467464	-10.080313177947588	-12.173494101467853	-14.886273303320113	-12.126288562965435	-15.499813096403185	-11.5614383954129	-12.437342210935704	0.9637244378236609	-3.5246101062643014
5680000	-531.464943104412	-377.67091881092705	-153.79402429348488	7.703770500876534	-1.2735876440346294	-1.2735876440346294	5.534644578897119	0.19504386770604623	0.13493996793052265	0.031051293970712157	0.031051293970712157	0.18782534804421624	122.52714336284816	82.37191933323356	412.473433083579	205.99781846005473	113.62404694094278	807.5276862772616	267.09642395856525	1218.117317587544	121.68178943386881	222.19398325900713	185.5582984068983	124.87206767454705	77.9628355711117	272.439189589679	530.3694872027236	620.202210484159	173.44849727801622	482.43130293420415	225.03141977283568	388.1814657949551	172.05362526552483	160.87913617573804	-11.210483479327578	-8.596808814603897	-10.96821597698561	-6.9142991764626816	-7.21204887496186	-13.255877008870844	-6.506331561127951	-6.475059983508956	-13.078133123461521	14.74784369841025	-11.031841348584948	-6.811340260919438	37.4172232130821	-13.145672435768368	-11.749985840836867	-12.623594352104146	-13.390495215641263	-26.049602647963795	-12.026004821037649	-11.71939742622569	-0.8680339376273007	-2.325864918956846
5690000	-574.3987819877284	-385.1840186636814	-189.21476332404697	9.24330914781354	-3.75312570075419	-3.75312570075419	3.3910712819901594	0.6703643515389801	0.1964839753128363	0.2174619747598386	0.21746197475983867	0.5355717929179112	190.64074233216417	144.1097613884177	344.5883618515168	217.4900542282925	295.106158202829	328.4459067217375	1327.7673598373406	3348.0285941959332	177.2804326318162	218.3212455209637	230.53766561872976	139.62253443451277	95.1842728443103	155.19577557777347	505.8959162115293	2422.5399727806525	238.96588925534107	533.6480157849824	325.24409260394305	385.54716195775717	134.81607309077262	160.7198631057895	-11.050316483692548	-11.537331315751375	-12.440955101454627	-8.919573771469182	-12.37742856826968	-11.711394621950527	-9.051571690831164	-10.960063302322618	-11.60252921383808	16.795972587192296	-14.122668489936297	-8.814424458364817	19.924807512793947	-11.312571426700469	-11.468425968989301	-17.013829545064972	-16.250283267830408	-13.448965934686756	-16.04158221531168	-13.08990871213222	-2.4586320815035148	-2.26308725393298
5700000	-503.6937618160036	-338.9642676038488	-164.7294942121548	12.047811707621355	-2.3293579894910983	-2.3293579894910983	3.3957829575323935	0.36417672890956926	0.09569401418363543	0.06564189150860926	0.06564189150860926	0.33951035117646766	130.0141616912895	663.0011494958272	346.90165522139415	415.3735737251027	180.87938899420118	292.8841523325402	614.4582223366906	2627.0541026575906	96.33997764709571	230.3630139195223	229.65572303279467	104.0590770372765	79.9644556040968	441.55561726388197	730.1685443280039	538.1707172240436	209.72669745999906	322.01945288874333	278.15783658155203	361.3429682467415	204.68665570341486	113.42060451642713	-11.57164475557478	-10.720392286295596	-12.08536427603745	-9.40076688943858	-7.159260991318391	-12.847513416138792	-8.974251434686959	-8.091567358313911	-8.903599304058119	10.685672960977207	-10.873670321188179	-6.710491558707864	28.957817827829572	-14.217656344113355	-13.25149233021824	-12.724043317869508	-17.692527906136693	-13.051769940998083	-11.06609787933441	-11.838156482973599	-3.632263069215835	0.43954486165673856
5710000	-570.4148611259991	-357.8229814296864	-212.59187969631267	4.651707613975347	-0.32941205808684	-0.32941205808684	6.860277722280323	0.05831260447115738	0.2157083043489838	0.010357731765180237	0.010357731765180237	0.1462640438708581	152.52165232185138	51.550869425241444	450.1333296267109	385.3621377194903	136.85960202424744	461.9253112832737	448.9237744356511	2983.1845697675094	203.70876880393672	249.4594196517418	180.75076105224903	101.18535036413923	66.89826513220558	176.99305570956864	948.3063748642376	2392.8317955213624	182.21845977907992	288.7840636769366	1994.6489538368864	411.74013971746416	197.19375692524096	144.20780677259216	-11.654848107438255	-11.098188625418219	-12.679098559121657	-10.55703817739152	-10.626148456227469	-12.419960688711303	-5.998713032946337	-8.118893930816283	-11.352721106557238	-22.44064673186343	-9.960795220448112	-6.973195311743139	22.68052360155174	-11.237637524542931	-14.208484993576944	-14.74829599658279	-13.954939282321767	-12.453781746588282	-12.228496907058666	-12.059084066580542	-4.90505029821087	-5.596384533718691
5720000	-509.1388673437305	-330.2389447511678	-178.8999225925627	6.672390913396713	-0.21382749344375845	-0.21382749344375845	3.8421882091544437	0.042231206259749	0.15013908421283625	0.0083556198440985	0.008355619844098498	0.26073336513306755	143.4790529160437	63.96849775863502	619.825386692077	375.20720688574255	315.3108085062301	411.93906196220263	449.6292675920288	1700.0571259702053	108.10836972079498	233.3887310666407	173.6631080088958	126.26907065929994	82.3274631098203	167.85230448616656	596.7079957791783	635.5359503167633	177.483359888323	282.33513057489233	742.8713048678054	312.822780399352	295.4081040631149	134.41524764308653	-9.526646784899114	-13.78721283048073	-11.16924015764156	-8.222956315543392	-8.47356075077669	-12.36786638834108	-8.814679708956472	-8.987005579951548	-11.13587894968557	3.7392934696286986	-13.844945123435119	-7.691436287866322	25.33708818538564	-11.727060889101471	-12.618693693399212	-13.349943399437425	-12.9244750372815	-12.259505039725731	-12.113396147625444	-12.261588881722417	-4.579056990335806	-2.121155291370446
5730000	-617.1036849248198	-337.2453431395528	-279.85834178526704	2.027024117260575	-1.7858032008895932	-1.7858032008895932	3.819088505616757	0.6418363028963897	0.8389376120887144	0.39228665971247306	0.3922866597124731	0.4452755598828926	243.99382352344236	387.44430053940295	454.32913473590526	559.9934126312792	511.6279314403011	1132.6463950479001	681.5381751521826	3107.6136581043856	163.24956034771688	276.80569793354374	327.4004681878731	141.55124396972965	129.44142913400705	278.7044045494174	1007.0110939068455	1737.1408374977357	245.53261358508726	366.86572087097477	478.59044374290403	1821.9417642824226	242.34330868179578	209.8707316771866	-16.054295557832848	-13.266391583346469	-12.793226318500592	-10.839963501021362	-12.94186407499423	-16.552517800336158	-9.126985432448356	-12.409639247178058	-14.707531874458462	-3.6008156913781715	-17.010038778362304	-18.46018049124592	6.8224329013667955	-14.608364687991779	-14.286229126141388	-18.50030322483714	-15.301156958626072	-17.505815637840378	-12.753259673828236	-15.23827436291544	-9.716397737672661	-11.007522925677796
5740000	-542.4985704395258	-350.25450691140117	-192.2440635281246	5.373260086586091	0.25342678022374393	0.25342678022374393	3.862872247899234	-0.05562607306108755	0.1866844053707944	-0.012247577640403183	-0.012247577640403181	0.25967823934961115	252.14654580585906	182.2833539188053	572.8680783685944	604.6342744035517	269.13800384500956	665.6413867655831	559.8876481276859	6031.089699385323	457.62538819559234	229.86023407649844	152.93781855228795	109.34501444918061	76.2894534743964	209.1675663299847	770.7352552836525	1139.1185604208417	175.99272646641123	219.43773803506264	499.112999754129	318.6281222204627	167.33650017706356	217.64005948377397	-14.103010581396573	-8.547748934386258	-10.462119697794279	-9.920661541569343	-10.17711419544777	-16.03098213808437	-10.273715105122541	-10.951698172394497	-15.408305140121792	11.998029313719893	-12.112231568447084	-10.60468528341497	27.360536194145013	-12.29804888784222	-12.07423415642247	-14.468780202347602	-15.700350115837383	-11.31512446711265	-12.029051186584036	-13.832395295026672	-5.31142234201344	-5.980950024623581
5750000	-554.8873587114338	-336.07839613053466	-218.80896258089908	4.785499627764713	2.8834567570870067	2.8834567570870067	5.206970275190917	-0.5776399877567239	0.3136043035429569	-0.17366422320691052	-0.17366422320691052	0.2882200586050409	456.6410629337288	134.2565003503288	340.0548880796364	165.6222517689032	186.0680458536773	701.8846160754058	701.5950119797835	1028.4350636193449	216.70554083860142	252.09258118456228	219.48497280281265	133.65880434617463	81.44681333159895	282.53572805396306	697.1284029294128	641.8979638130384	422.35929846336995	503.39611410277064	930.6461207299258	322.5329097343105	142.69291997472456	196.90176270202505	-13.410295235720659	-11.594565217786558	-12.904882126287855	-9.559150331804716	-7.213962593108397	-14.08726702410166	-9.920242301445928	-12.502115944367674	-12.438828856382766	0.7457241868318079	-15.88898187034845	-12.182750402100865	23.406242496062312	-14.063626510200015	-13.357544103576878	-14.203127029256825	-15.183654843077411	-14.583926373336592	-12.345861844321877	-12.565490487132674	-8.058246316708324	-6.896409852727022
5760000	-503.82418301177506	-328.8925735742104	-174.93160943756465	7.804749852003192	0.13301299511957376	0.13301299511957376	3.8244847626872143	-0.024346027667688168	0.12820309421479903	-0.0044588169657461315	-0.0044588169657461315	0.2616282042384849	140.18381525210808	457.9219733971943	244.7844309994009	348.38150584924483	408.91372947246	246.08909363199902	1520.1363878305986	1584.1963189050034	134.49537670654493	225.61423803999685	142.32033953467914	96.20115636961766	92.15248745137244	415.4692163901892	646.7790810109831	1489.2164210257033	234.17874027362026	325.6711135945448	467.22140210224137	303.1823871344904	138.48347766166185	172.18270136108774	-9.997155735453886	-10.061016291559477	-9.261688237628146	-10.818067423597922	-7.850085661032303	-13.281966399651937	-8.60658677877542	-9.298199138700529	-11.097978213343097	13.3019378377357	-16.417688909045822	-8.191999406680083	25.751616021103658	-14.469402675315466	-11.929229676104983	-15.579808965570942	-13.642019359209199	-14.253043432116181	-11.94802857499874	-12.508396347440247	-2.647196412669949	-2.1256056575096594
5770000	-482.74098330421384	-350.83296131380246	-131.90802199041136	12.439159411583395	-1.0173349102693183	-1.0173349102693183	4.2525469403475205	0.13987621532382136	0.08199555646388018	0.01961576044845433	0.01961576044845433	0.23984586465548607	174.1225139036569	37.63326914794302	295.5738154346647	278.8377992870747	126.73174505681499	278.65920036640756	833.1384838433648	3586.516339564056	190.9957234773615	219.6596711575127	160.1488622335952	106.82319756600012	87.20457318869383	236.6491664863197	568.4369595644778	831.7376401127648	438.23992441339675	337.01466638715226	355.52956000413604	224.04656043612243	126.41087760937872	122.50144412372642	-10.80655427896615	-9.951050052309842	-10.493041863840794	-8.373689369964469	-6.089452223452529	-12.386395261575801	-8.605729940810493	-7.778835932651963	-11.754816387392506	18.509815501263304	-10.276133625387235	-5.333713951055003	32.80165697030964	-11.018619994412186	-11.72158702971177	-11.582332338236746	-12.57631078164754	-12.844553284267286	-9.886753396396479	-11.426407703329879	0.42261968763018665	-0.7361367342058269
5780000	-515.6803969726384	-344.32108995927445	-171.3593070133639	5.631063757730078	1.143887078777708	1.143887078777708	4.9257209880612525	-0.21719660269590088	0.18637863297507884	-0.04328221402251183	-0.04328221402251183	0.21306727845629078	180.96791886210647	150.37600512840052	357.17331383074554	181.71230172424546	168.85869481541818	477.2375228771667	913.6515459415389	2356.9935862617012	110.1980979945598	235.98298189633113	212.55072337361995	132.82076792175488	77.60090853336982	285.58161489209397	991.1202924437606	994.3173503699902	202.70595717923982	352.06141960666275	423.7273587130235	579.4556042576712	227.93307990286033	146.89917842992176	-11.328946678643817	-10.93509328104255	-10.714844015330957	-9.374908690648752	-6.495453839639641	-13.311477658069768	-7.504024415212104	-10.0119364006168	-9.334624013733038	5.299619777598853	-11.675831922844159	-7.245934861877916	29.568065137350317	-14.373808291836081	-13.673731392628405	-13.44979143882782	-12.718482726942327	-11.956516050860824	-10.423876751064654	-12.746948272567536	-7.893381421430668	-1.057379804495275
5790000	-535.4201663584478	-343.259316022147	-192.16085033630074	8.065362560240576	5.190843015151479	5.190843015151479	8.863783015924499	-0.6139265132584272	0.1989859308797122	-0.11653091321895773	-0.11653091321895773	0.18106193191423225	115.15640647922486	136.44118717864512	293.5476427477537	342.3030115527857	241.706477202484	291.271264181283	327.2597886049148	2114.7195403513215	100.90711280387768	242.19464735258578	146.37100971549157	107.50141988826759	82.37564016187751	439.98687504758277	594.6195031823019	822.9224956742096	201.8849960281663	397.2655762265931	454.6767703201397	388.7274785879679	190.9687920661501	251.89239074493116	-11.797736174364486	-10.801275444355326	-13.800349792505312	-5.389903282403612	-10.118494820102566	-14.562291723958843	-7.769372485698387	-5.802354507991523	-11.043739057689923	-2.961767201160896	-14.267761540627635	-8.52123774938126	25.40647538834221	-12.198991019071823	-14.093545643085237	-13.346719536534692	-15.694107615907118	-15.399050728624252	-10.175811460615591	-12.88462496948336	-1.714170957589996	-5.224020013491131
5800000	-535.0612700862818	-346.3119058804835	-188.7493642057983	5.563822211655815	-0.0864504875065179	-0.0864504875065179	3.605260262829976	0.019302453450753865	0.1797995488577286	0.004311410971479055	0.004311410971479056	0.2774758687726681	143.90562556449285	356.0236326161316	318.55438696126544	213.05992405530282	163.0101946012613	730.0647190458399	484.7975849751711	3118.9900564790523	308.1528267643947	261.0799495430734	151.93692030699023	100.92511306570024	74.11539967877876	365.4060578953361	479.77795705300576	826.7713529682217	521.3546165208793	368.78474803600636	1273.5251720841045	403.1579001020554	135.4278933528518	148.1328078954129	-12.207647597899939	-12.200391748486098	-12.716924045210895	-5.942077779509351	-7.406380918191457	-12.058926609638686	-8.88021703343232	-15.828223487831536	-13.48530891066428	5.497548767674974	-12.38436325821733	-8.38062632395516	27.50232770970569	-13.509535487040438	-13.878362524649807	-15.051024368470623	-13.55989474733877	-13.64164409834816	-12.102833464089962	-12.425061091232259	-2.5193676396377853	-3.5704295493340688
5810000	-609.0753761559696	-364.7048344075031	-244.37054174846654	13.052001916197272	-3.4776474839981204	-3.4776474839981204	1.4317747755862265	0.804469603624451	0.21714959300111739	0.5274361223764086	0.5274361223764085	1.9795270543103336	204.44308671081248	217.75636754910167	362.98280349422106	638.9998748264936	188.7074563643736	1170.4809648990934	968.7055710744607	4844.780159518894	260.8836617238078	293.6328558003881	547.0532576926423	141.7041080263796	96.78829711088196	429.9803976241007	1180.7661922722705	1858.914069491052	203.6375302261504	461.3320077055954	1406.8027511328228	300.80989781259024	298.39813008886983	315.01228898163725	-11.437949916443573	-12.338432952269528	-11.458268215327124	-14.273030596673395	-11.430166001979085	-14.920773060619302	-12.778594254442963	-9.1278469936078	-15.164936203551445	5.527185995389129	-14.760194149547749	-13.575926071433205	12.894165459671015	-16.48880155489246	-14.495302857609236	-14.924008718170052	-16.497082935109926	-19.367044427791456	-14.208706085259632	-14.844663768417288	-5.691109470647383	-5.009054969734088
5820000	-517.9336472270716	-344.7066167486847	-173.22703047838687	14.33433518615039	-3.105334141937026	-3.105334141937026	3.2890335686525924	0.4522571144276857	0.08770052362169241	0.08280226534135512	0.08280226534135511	0.3822182642268509	235.80868755573331	46.8226021604296	386.0299015294535	379.48440545212185	172.54733974530726	306.3804937979505	457.2852696933738	1709.9241440835572	178.71928077988994	232.9442727163797	216.41388992027555	114.2079905143641	74.27058895928108	167.14370252746593	867.5408975055867	810.2195982468689	223.82737476692495	342.57918994550494	456.4163185239939	247.63851662162034	181.57657132180302	122.45198291466507	-11.833551283855163	-8.922333609635825	-10.621389575133744	-6.137853883393599	-9.042893414456055	-11.847767436274705	-10.10553276522952	-6.510665023761836	-11.074816797726886	12.252082238713292	-12.009517856517192	-8.532876603688711	18.658868153263306	-10.98968341720375	-14.377105672755897	-11.75272862360902	-15.338410834260873	-20.258302174119734	-10.134380822550513	-11.892438920153303	-1.7429626622019825	-1.012769493835151
5830000	-506.6939414274993	-359.4592482269622	-147.2346932005371	10.281271345416807	-1.1844199606637837	-1.1844199606637837	6.755710456971759	0.1421172493539294	0.09926920695568732	0.01740400672089841	0.017404006720898414	0.15107421483739075	100.72353176736657	84.17722138729786	339.483644089841	276.27807659140495	198.62590352499473	313.9305356159554	597.5875624609234	2254.236619047192	43.958174272723646	201.02552184697382	153.6222572033938	103.63809589103799	76.14781601932978	126.6994902023087	582.6519501503445	962.321274554939	197.6367143816979	327.70250084284794	300.2843201042148	421.0915132398305	131.16774560017745	112.8816643041867	-12.06381937190592	-8.249627171812493	-11.129677751740315	-7.16459699619551	-5.1211033230138465	-10.492890573929305	-4.527205409631289	-8.308469474244108	-8.60237314460909	2.0256130464875817	-11.260510726002682	-5.814742773704426	25.060758745416543	-10.90214916620304	-12.118371829125312	-11.856228960795907	-12.783929256101441	-12.770664630216084	-9.263016441990892	-11.549257015909527	-0.38844721417889616	0.04601623886891204
5840000	-561.6862076975523	-341.76364703727046	-219.92256066028182	3.02022636755224	0.5448411429458048	0.5448411429458048	6.860978191771962	-0.1196897964712582	0.3359131835778984	-0.026675397844965063	-0.026675397844965067	0.14787014706839705	106.99927097224736	185.23305453843122	346.75113243191737	267.95932022882135	177.16906508480787	604.232107754857	754.6517708835519	3389.0317487244056	184.24167137428176	256.6131615810645	245.73253237703776	144.82250959050435	79.76616618503682	280.5444678338711	790.6119923687932	833.8325752564325	216.08563384827738	439.4812411321854	483.9677485724217	1060.4354130933502	151.2172131795582	235.84015769579315	-11.446657686474989	-11.268620169810724	-11.104840133711985	-10.81893851893953	-7.864292328057162	-13.1647966697188	-7.853091751999715	-8.319018414673048	-14.265004272429367	-9.580614369005627	-14.074162725784356	-11.04701937110448	20.409889414636673	-13.626445610511121	-11.617958941873766	-15.651351281373238	-13.40144280794349	-16.635944603450366	-10.32456881224683	-13.803104015439269	-5.0957337031872605	-9.368843887183335
5850000	-551.2774983208927	-327.46003482133483	-223.81746349955793	6.824490756337192	-3.0694916156478467	-3.0694916156478467	3.0607806859798115	0.671607009834376	0.2669326440574541	0.26769232981316277	0.26769232981316277	0.5951682099534644	155.2922748572599	234.43043152067156	270.07386040591183	281.9030724493932	633.0030646728613	1056.835339484025	2292.1545642284177	1966.7804936188231	227.74231759665994	287.8527188533894	274.6647793031844	105.68214588312296	89.29682144814542	833.098380733888	478.11921775345604	877.607496018099	289.29428006386803	664.3586884737668	362.50683611005013	383.5791696490621	171.5803835950438	221.04401215220793	-11.374061477801668	-11.123092794995129	-12.700009534422993	-8.540679268329637	-11.918396999293797	-12.719287201731548	-12.474068614356355	-12.641889549459325	-15.44986796045168	5.645494493643433	-13.469204834997933	-11.121888386304267	20.140933265579392	-19.25622302692005	-11.092114674972244	-14.325554401573559	-13.762041309770247	-18.894390523841984	-12.74274251666068	-14.798026795254232	-4.932564188273192	-6.267787199370185
5860000	-589.1288860814361	-330.14985834608916	-258.9790277353469	3.536194375418167	1.6113665736558078	1.6113665736558078	2.6156292865884234	-0.5298320067212616	0.3931579545440095	-0.24220618318026685	-0.24220618318026682	0.5315290491041984	259.7733190367952	205.24105194709128	392.67967781510896	518.3737952304725	181.57759697138	1324.306910839604	1009.8441802280222	1584.516125406111	81.71585669491854	283.22064151378703	168.26820910357588	158.97095262812508	102.53993852873757	483.68725806312403	1030.1854971031407	1251.4392213068409	191.7279012726199	571.4959140408681	536.6919575515662	1085.9002253502185	185.53114747708625	155.22356686422123	-14.853932225759147	-13.798788930995523	-15.319236257307589	-11.260254202298201	-10.248114290491124	-15.284069357025164	-9.241982055008439	-10.772305165045063	-14.35385745127895	-3.688266069741138	-13.821013406490064	-19.153039458651662	15.866149976632112	-17.31669102012541	-14.725412607126888	-15.10970094011957	-14.229329054315576	-17.194826990627057	-12.38393419744371	-14.042250241750494	-9.913810535421376	-8.134363254956813
