node1,node2,startLoc,endLoc,length,endNodeL,startNodeL,startYear,endYear,cladeID,transitionEvent
7,2,Westchester,Westchester,0.01148,0.01413,0.00265000000000001,2021.19308164384,2021.20456164384,393,0
7,8,Westchester,Westchester,0.01501,0.01766,0.00265000000000001,2021.19308164384,2021.20809164384,393,0
8,5,Westchester,Westchester,0.00547,0.02313,0.01766,2021.20809164384,2021.21356164384,393,0
8,9,Westchester,Queens,0.03392,0.05158,0.01766,2021.20809164384,2021.24201164384,393,1
9,3,Queens,Queens,0.05855,0.11013,0.05158,2021.24201164384,2021.30056164384,393,0
9,4,Queens,Queens,0.14155,0.19313,0.05158,2021.24201164384,2021.38356164384,393,0
5,1,NewYork,NewYork,0.000220198382700001,0.000220198382700001,0,2021.22984829477,2021.23006849315,394,0
5,6,NewYork,NewYork,0.03928596808,0.03928596808,0,2021.22984829477,2021.26913426285,394,0
6,2,NewYork,NewYork,0.001934230298,0.041220198378,0.03928596808,2021.26913426285,2021.27106849315,394,0
6,7,NewYork,NewYork,0.01974817798,0.05903414606,0.03928596808,2021.26913426285,2021.28888244083,394,0
7,3,NewYork,NewYork,0.00118605232,0.06022019838,0.05903414606,2021.28888244083,2021.29006849315,394,0
7,4,NewYork,NewYork,0.02618605232,0.08522019838,0.05903414606,2021.28888244083,2021.31506849315,394,0
6,7,Nassau,Nassau,0.03564653939,0.03564653939,0,2021.11690085787,2021.15254739726,395,0
6,9,Nassau,Nassau,0.00104653938900001,0.00104653938900001,0,2021.11690085787,2021.11794739726,395,0
9,4,Nassau,Kings,0.0000799999999299972,0.00112653938893001,0.00104653938900001,2021.11794739726,2021.11802739726,395,1
9,5,Nassau,Nassau,0.02708,0.028126539389,0.00104653938900001,2021.11794739726,2021.14502739726,395,0
7,1,Nassau,Nassau,0.02048,0.05612653939,0.03564653939,2021.15254739726,2021.17302739726,395,0
7,8,Nassau,Nassau,0.07608,0.11172653939,0.03564653939,2021.15254739726,2021.22862739726,395,0
8,3,Nassau,Nassau,0.0294,0.14112653939,0.11172653939,2021.22862739726,2021.25802739726,395,0
8,2,Nassau,Nassau,0.0974,0.20912653939,0.11172653939,2021.22862739726,2021.32602739726,395,0
10,11,Nassau,Nassau,0.05625692124,0.05625692124,0,2021.12771321575,2021.18397013699,396,0
10,14,Nassau,Nassau,0.00152692124100001,0.00152692124100001,0,2021.12771321575,2021.12924013699,396,0
14,5,Nassau,Nassau,0.02639,0.027916921241,0.00152692124100001,2021.12924013699,2021.15563013699,396,0
14,15,Nassau,Nassau,0.07335311984,0.074880041081,0.00152692124100001,2021.12924013699,2021.20259325683,396,0
15,17,Nassau,Nassau,0.000720977760899993,0.0756010188419,0.074880041081,2021.20259325683,2021.20331423459,396,0
17,8,Nassau,Nassau,0.001315902395,0.0769169212369,0.0756010188419,2021.20331423459,2021.20463013699,396,0
17,9,Nassau,Nassau,0.001315902395,0.0769169212369,0.0756010188419,2021.20331423459,2021.20463013699,396,0
15,16,Nassau,Nassau,0.00696861842800001,0.081848659509,0.074880041081,2021.20259325683,2021.20956187526,396,0
16,6,Nassau,Nassau,0.00106826172799999,0.082916921237,0.081848659509,2021.20956187526,2021.21063013699,396,0
11,12,Nassau,Nassau,0.03268,0.08893692124,0.05625692124,2021.18397013699,2021.21665013699,396,0
16,7,Nassau,Nassau,0.02006826173,0.101916921239,0.081848659509,2021.20956187526,2021.22963013699,396,0
12,4,Nassau,Nassau,0.02398,0.11291692124,0.08893692124,2021.21665013699,2021.24063013699,396,0
11,1,Nassau,Nassau,0.06466,0.12091692124,0.05625692124,2021.18397013699,2021.24863013699,396,0
12,13,Nassau,Nassau,0.04528021648,0.13421713772,0.08893692124,2021.21665013699,2021.26193035347,396,0
13,3,Nassau,Kings,0.00069978351979999,0.1349169212398,0.13421713772,2021.26193035347,2021.26263013699,396,1
13,2,Nassau,Nassau,0.03669978352,0.17091692124,0.13421713772,2021.26193035347,2021.29863013699,396,0
7,1,Nassau,Nassau,0.09754,0.09754,0,2021.11674767122,2021.21428767122,398,0
7,8,Nassau,Nassau,0.05031,0.05031,0,2021.11674767122,2021.16705767122,398,0
8,10,Nassau,Nassau,0.00334000000000001,0.05365,0.05031,2021.16705767122,2021.17039767122,398,0
10,11,Nassau,Nassau,0.03786,0.09151,0.05365,2021.17039767122,2021.20825767122,398,0
11,6,Nassau,Nassau,0.00803,0.09954,0.09151,2021.20825767122,2021.21628767122,398,0
11,5,Nassau,Nassau,0.05503,0.14654,0.09151,2021.20825767122,2021.26328767122,398,0
8,9,Nassau,Nassau,0.1258803504,0.1761903504,0.05031,2021.16705767122,2021.29293802162,398,0
9,3,Nassau,Nassau,0.000349649605699998,0.1765400000057,0.1761903504,2021.29293802162,2021.29328767123,398,0
10,4,Nassau,Nassau,0.13389,0.18754,0.05365,2021.17039767122,2021.30428767122,398,0
9,2,Nassau,Nassau,0.03034964961,0.20654000001,0.1761903504,2021.29293802162,2021.32328767123,398,0
4,1,NewYork,NewYork,0.08853053412,0.08853053412,0,2021.2429763152,2021.33150684932,401,0
4,5,NewYork,NewYork,0.001990534116,0.001990534116,0,2021.2429763152,2021.24496684932,401,0
5,3,NewYork,Queens,0.06154,0.063530534116,0.001990534116,2021.24496684932,2021.30650684932,401,1
5,2,NewYork,NewYork,0.07554,0.077530534116,0.001990534116,2021.24496684932,2021.32050684932,401,0
4,1,Nassau,Nassau,0.04973,0.04973,0,2021.28177684932,2021.33150684932,414,0
4,5,Nassau,Nassau,0.03029,0.03029,0,2021.28177684932,2021.31206684932,414,0
5,2,Nassau,Suffolk,0.01344,0.04373,0.03029,2021.31206684932,2021.32550684932,414,1
5,3,Nassau,Nassau,0.01644,0.04673,0.03029,2021.31206684932,2021.32850684932,414,0
4,1,Queens,Queens,0.06869,0.06869,0,2021.20183054793,2021.27052054793,417,0
4,5,Queens,Queens,0.1491297565,0.1491297565,0,2021.20183054793,2021.35096030443,417,0
5,2,Queens,Queens,0.00156024352100001,0.150690000021,0.1491297565,2021.35096030443,2021.35252054795,417,0
5,3,Queens,Queens,0.04356024352,0.19269000002,0.1491297565,2021.35096030443,2021.39452054795,417,0
8,9,Queens,Queens,0.05739011532,0.05739011532,0,2021.21349164382,2021.27088175914,419,0
8,11,Queens,Queens,0.01084,0.01084,0,2021.21349164382,2021.22433164382,419,0
11,4,Queens,Queens,0.000229999999900005,0.0110699999999,0.01084,2021.22433164382,2021.22456164382,419,0
11,12,Queens,Queens,0.01449304733,0.02533304733,0.01084,2021.22433164382,2021.23882469115,419,0
12,5,Queens,Queens,0.00173695266600002,0.027069999996,0.02533304733,2021.23882469115,2021.24056164382,419,0
9,10,Queens,Suffolk,0.008281728557,0.065671843877,0.05739011532,2021.27088175914,2021.2791634877,419,1
12,13,Queens,Queens,0.04262348599,0.06795653332,0.02533304733,2021.23882469115,2021.28144817714,419,0
13,6,Queens,Queens,0.000113466679400001,0.0680699999994,0.06795653332,2021.28144817714,2021.28156164382,419,0
9,1,Queens,Queens,0.05767988468,0.11507,0.05739011532,2021.27088175914,2021.32856164382,419,0
10,2,Suffolk,Suffolk,0.05739815613,0.123070000007,0.065671843877,2021.2791634877,2021.33656164383,419,0
10,3,Suffolk,Suffolk,0.06539815613,0.131070000007,0.065671843877,2021.2791634877,2021.34456164383,419,0
13,7,Queens,Queens,0.1021134667,0.17007000002,0.06795653332,2021.28144817714,2021.38356164384,419,0
6,7,Bronx,Bronx,0.09678,0.09678,0,2021.05174808219,2021.14852808219,424,0
6,9,Bronx,Bronx,0.01876,0.01876,0,2021.05174808219,2021.07050808219,424,0
9,5,Bronx,Bronx,0.08867,0.10743,0.01876,2021.07050808219,2021.15917808219,424,0
9,4,Bronx,Bronx,0.09967,0.11843,0.01876,2021.07050808219,2021.17017808219,424,0
7,8,Bronx,Bronx,0.04836,0.14514,0.09678,2021.14852808219,2021.19688808219,424,0
7,1,Bronx,Bronx,0.05465,0.15143,0.09678,2021.14852808219,2021.20317808219,424,0
8,2,Bronx,Bronx,0.02229,0.16743,0.14514,2021.19688808219,2021.21917808219,424,0
8,3,Bronx,Bronx,0.02229,0.16743,0.14514,2021.19688808219,2021.21917808219,424,0
40,41,Kings,Bronx,0.00386501597799999,0.00386501597799999,0,2021.0090001895,2021.01286520548,428,1
40,77,Kings,Kings,0.000515758791399978,0.000515758791399978,0,2021.0090001895,2021.00951594829,428,0
77,38,Kings,Kings,0.00142925718600001,0.00194501597739999,0.000515758791399978,2021.00951594829,2021.01094520548,428,0
41,42,Bronx,Bronx,0.01835,0.022215015978,0.00386501597799999,2021.01286520548,2021.03121520548,428,0
42,43,Bronx,Bronx,0.00939999999999996,0.031615015978,0.022215015978,2021.03121520548,2021.04061520548,428,0
43,44,Bronx,Bronx,0.00325000000000003,0.034865015978,0.031615015978,2021.04061520548,2021.04386520548,428,0
44,47,Bronx,Nassau,0.00556000000000001,0.040425015978,0.034865015978,2021.04386520548,2021.04942520548,428,1
47,55,Nassau,Nassau,0.00280999999999998,0.043235015978,0.040425015978,2021.04942520548,2021.05223520548,428,0
47,48,Nassau,Nassau,0.02294,0.063365015978,0.040425015978,2021.04942520548,2021.07236520548,428,0
48,49,Nassau,Nassau,0.01493321474,0.078298230718,0.063365015978,2021.07236520548,2021.08729842022,428,0
55,59,Nassau,Nassau,0.03576,0.078995015978,0.043235015978,2021.05223520548,2021.08799520548,428,0
49,50,Nassau,Nassau,0.001566785259,0.079865015977,0.078298230718,2021.08729842022,2021.08886520548,428,0
59,60,Nassau,Nassau,0.00259999999999999,0.081595015978,0.078995015978,2021.08799520548,2021.09059520548,428,0
60,63,Nassau,Nassau,0.000759988215800034,0.0823550041938,0.081595015978,2021.09059520548,2021.0913551937,428,0
63,23,Nassau,Nassau,0.00159001178399998,0.0839450159778,0.0823550041938,2021.0913551937,2021.09294520548,428,0
63,64,Nassau,Kings,0.01020001178,0.0925550159738,0.0823550041938,2021.0913551937,2021.10155520548,428,1
64,24,Kings,Kings,0.00539000000000001,0.0979450159738,0.0925550159738,2021.10155520548,2021.10694520548,428,0
64,65,Kings,Kings,0.00809000000000001,0.1006450159738,0.0925550159738,2021.10155520548,2021.10964520548,428,0
65,25,Kings,Kings,0.000299999999899991,0.1009450159737,0.1006450159738,2021.10964520548,2021.10994520548,428,0
41,1,Bronx,Bronx,0.09708,0.100945015978,0.00386501597799999,2021.01286520548,2021.10994520548,428,0
44,45,Bronx,Bronx,0.06805502736,0.102920043338,0.034865015978,2021.04386520548,2021.11192023284,428,0
45,4,Bronx,Bronx,0.0000249726443100062,0.10294501598231,0.102920043338,2021.11192023284,2021.11194520548,428,0
45,46,Bronx,Bronx,0.02156510532,0.124485148658,0.102920043338,2021.11192023284,2021.13348533816,428,0
46,5,Bronx,Bronx,0.000459867325100005,0.1249450159831,0.124485148658,2021.13348533816,2021.13394520549,428,0
65,66,Kings,Kings,0.03026,0.1309050159738,0.1006450159738,2021.10964520548,2021.13990520548,428,0
66,67,Kings,Kings,0.000226791745399996,0.1311318077192,0.1309050159738,2021.13990520548,2021.14013199722,428,0
67,26,Kings,Queens,0.001813208255,0.1329450159742,0.1311318077192,2021.14013199722,2021.14194520548,428,1
60,61,Nassau,Nassau,0.05344,0.135035015978,0.081595015978,2021.09059520548,2021.14403520548,428,0
49,7,Nassau,Nassau,0.06564678526,0.143945015978,0.078298230718,2021.08729842022,2021.15294520548,428,0
66,71,Kings,Kings,0.0137,0.1446050159738,0.1309050159738,2021.13990520548,2021.15360520548,428,0
71,72,Kings,Kings,0.00224544056500001,0.1468504565388,0.1446050159738,2021.15360520548,2021.15585064604,428,0
72,32,Kings,Kings,0.0000945594346599965,0.14694501597346,0.1468504565388,2021.15585064604,2021.15594520548,428,0
46,6,Bronx,Bronx,0.02245986732,0.146945015978,0.124485148658,2021.13348533816,2021.15594520548,428,0
67,68,Kings,Kings,0.01621320825,0.1473450159692,0.1311318077192,2021.14013199722,2021.15634520547,428,0
50,51,Nassau,Nassau,0.06812854486,0.147993560837,0.079865015977,2021.08886520548,2021.15699375034,428,0
51,53,Nassau,Nassau,0.000669626411199997,0.1486631872482,0.147993560837,2021.15699375034,2021.15766337675,428,0
68,27,Kings,Kings,0.00259999999999999,0.1499450159692,0.1473450159692,2021.15634520547,2021.15894520547,428,0
53,11,Nassau,Nassau,0.00128182872900001,0.1499450159772,0.1486631872482,2021.15766337675,2021.15894520548,428,0
71,31,Kings,Kings,0.00833999999999999,0.1529450159738,0.1446050159738,2021.15360520548,2021.16194520548,428,0
72,73,Kings,Kings,0.007065078758,0.1539155352968,0.1468504565388,2021.15585064604,2021.1629157248,428,0
73,33,Kings,Kings,0.00102948067700001,0.1549450159738,0.1539155352968,2021.1629157248,2021.16394520548,428,0
51,52,Nassau,Nassau,0.00895862131899999,0.156952182156,0.147993560837,2021.15699375034,2021.16595237166,428,0
55,56,Nassau,Nassau,0.1139323731,0.157167389078,0.043235015978,2021.05223520548,2021.16616757858,428,0
50,8,Nassau,Nassau,0.07808,0.157945015977,0.079865015977,2021.08886520548,2021.16694520548,428,0
52,10,Nassau,Nassau,0.000992833821099992,0.1579450159771,0.156952182156,2021.16595237166,2021.16694520548,428,0
56,15,Nassau,Nassau,0.000777626936399989,0.1579450160144,0.157167389078,2021.16616757858,2021.16694520552,428,0
68,69,Kings,Kings,0.01358,0.1609250159692,0.1473450159692,2021.15634520547,2021.16992520547,428,0
69,28,Kings,Suffolk,0.0000200000000699918,0.16094501596927,0.1609250159692,2021.16992520547,2021.16994520547,428,1
48,14,Nassau,Nassau,0.10058,0.163945015978,0.063365015978,2021.07236520548,2021.17294520548,428,0
59,19,Nassau,Nassau,0.08695,0.165945015978,0.078995015978,2021.08799520548,2021.17494520548,428,0
52,9,Nassau,Nassau,0.01199283382,0.168945015976,0.156952182156,2021.16595237166,2021.17794520548,428,0
56,57,Nassau,Nassau,0.01315762694,0.170325016018,0.157167389078,2021.16616757858,2021.17932520552,428,0
53,54,Nassau,Nassau,0.02595182873,0.1746150159782,0.1486631872482,2021.15766337675,2021.18361520548,428,0
54,13,Nassau,Nassau,0.000329999999999997,0.1749450159782,0.1746150159782,2021.18361520548,2021.18394520548,428,0
57,16,Nassau,Nassau,0.00462000000000001,0.174945016018,0.170325016018,2021.17932520552,2021.18394520552,428,0
73,74,Kings,Kings,0.02188214384,0.1757976791368,0.1539155352968,2021.1629157248,2021.18479786864,428,0
74,34,Kings,Kings,0.00114733684000001,0.1769450159768,0.1757976791368,2021.18479786864,2021.18594520548,428,0
69,70,Kings,Kings,0.01859506863,0.1795200845992,0.1609250159692,2021.16992520547,2021.1885202741,428,0
70,29,Kings,Kings,0.000424931365600012,0.1799450159648,0.1795200845992,2021.1885202741,2021.18894520547,428,0
70,30,Kings,Kings,0.000424931365600012,0.1799450159648,0.1795200845992,2021.1885202741,2021.18894520547,428,0
77,39,Kings,Kings,0.1874292572,0.1879450159914,0.000515758791399978,2021.00951594829,2021.19694520549,428,0
54,12,Nassau,Nassau,0.02733,0.2019450159782,0.1746150159782,2021.18361520548,2021.21094520548,428,0
74,75,Kings,Kings,0.03074474102,0.2065424201568,0.1757976791368,2021.18479786864,2021.21554260966,428,0
75,35,Kings,Kings,0.00040259582310001,0.2069450159799,0.2065424201568,2021.21554260966,2021.21594520548,428,0
75,76,Kings,Kings,0.00918259582299999,0.2157250159798,0.2065424201568,2021.21554260966,2021.22472520548,428,0
76,36,Kings,Kings,0.000219999999899995,0.2159450159797,0.2157250159798,2021.22472520548,2021.22494520548,428,0
57,58,Nassau,Nassau,0.0504095698,0.220734585818,0.170325016018,2021.17932520552,2021.22973477532,428,0
58,17,Nassau,Nassau,0.000210430201399991,0.2209450160194,0.220734585818,2021.22973477532,2021.22994520552,428,0
61,20,Nassau,Nassau,0.09191,0.226945015978,0.135035015978,2021.14403520548,2021.23594520548,428,0
76,37,Kings,NewYork,0.01122,0.2269450159798,0.2157250159798,2021.22472520548,2021.23594520548,428,1
61,62,Nassau,NewYork,0.09302920738,0.228064223358,0.135035015978,2021.14403520548,2021.23706441286,428,1
62,21,NewYork,NewYork,0.000880792619000009,0.228945015977,0.228064223358,2021.23706441286,2021.23794520548,428,0
62,22,NewYork,Nassau,0.00988079261899999,0.237945015977,0.228064223358,2021.23706441286,2021.24694520548,428,1
58,18,Nassau,Nassau,0.0252104302,0.245945016018,0.220734585818,2021.22973477532,2021.25494520552,428,0
43,3,Bronx,Bronx,0.24133,0.272945015978,0.031615015978,2021.04061520548,2021.28194520548,428,0
42,2,Bronx,Bronx,0.31673,0.338945015978,0.022215015978,2021.03121520548,2021.34794520548,428,0
29,1,Suffolk,Richmond,0.07853,0.07853,0,2020.95933301372,2021.03786301372,429,1
29,30,Suffolk,Suffolk,0.00902999999999998,0.00902999999999998,0,2020.95933301372,2020.96836301372,429,0
30,33,Suffolk,Suffolk,0.00609000000000004,0.01512,0.00902999999999998,2020.96836301372,2020.97445301372,429,0
33,34,Suffolk,Suffolk,0.00907000000000002,0.02419,0.01512,2020.97445301372,2020.98352301372,429,0
34,43,Suffolk,Suffolk,0.00295999999999996,0.02715,0.02419,2020.98352301372,2020.98648301372,429,0
43,47,Suffolk,Suffolk,0.00546999999999997,0.03262,0.02715,2020.98648301372,2020.99195301372,429,0
47,48,Suffolk,Suffolk,0.00409233708099999,0.036712337081,0.03262,2020.99195301372,2020.9960453508,429,0
48,19,Suffolk,Suffolk,0.000817662919100015,0.0375300000001,0.036712337081,2020.9960453508,2020.99686301372,429,0
48,20,Suffolk,Suffolk,0.000817662919100015,0.0375300000001,0.036712337081,2020.9960453508,2020.99686301372,429,0
47,49,Suffolk,Suffolk,0.0487636758300001,0.0813836758300001,0.03262,2020.99195301372,2021.04071668955,429,0
49,50,Suffolk,Suffolk,0.000546324167999934,0.081929999998,0.0813836758300001,2021.04071668955,2021.04126301372,429,0
34,35,Suffolk,Suffolk,0.06894,0.09313,0.02419,2020.98352301372,2021.05246301372,429,0
33,5,Suffolk,Suffolk,0.09141,0.10653,0.01512,2020.97445301372,2021.06586301372,429,0
35,36,Suffolk,Suffolk,0.033,0.12613,0.09313,2021.05246301372,2021.08546301372,429,0
35,38,Suffolk,Suffolk,0.0356,0.12873,0.09313,2021.05246301372,2021.08806301372,429,0
49,28,Suffolk,Suffolk,0.0551463241699999,0.13653,0.0813836758300001,2021.04071668955,2021.09586301372,429,0
50,21,Suffolk,Suffolk,0.0596,0.141529999998,0.081929999998,2021.04126301372,2021.10086301372,429,0
50,51,Suffolk,Suffolk,0.061231457,0.143161456998,0.081929999998,2021.04126301372,2021.10249447072,429,0
51,55,Suffolk,Suffolk,0.00124796809500005,0.144409425093,0.143161456998,2021.10249447072,2021.10374243881,429,0
55,26,Suffolk,Suffolk,0.000120574903199944,0.1445299999962,0.144409425093,2021.10374243881,2021.10386301372,429,0
36,37,Suffolk,Suffolk,0.02182,0.14795,0.12613,2021.08546301372,2021.10728301372,429,0
38,9,Suffolk,Suffolk,0.0238,0.15253,0.12873,2021.08806301372,2021.11186301372,429,0
30,31,Suffolk,Suffolk,0.16038,0.16941,0.00902999999999998,2020.96836301372,2021.12874301372,429,0
31,2,Suffolk,Suffolk,0.000119999999900033,0.1695299999999,0.16941,2021.12874301372,2021.12886301372,429,0
36,6,Suffolk,Suffolk,0.0484,0.17453,0.12613,2021.08546301372,2021.13386301372,429,0
38,39,Suffolk,Suffolk,0.05434,0.18307,0.12873,2021.08806301372,2021.14240301372,429,0
51,52,Suffolk,Suffolk,0.048288543,0.191449999998,0.143161456998,2021.10249447072,2021.15078301372,429,0
39,40,Suffolk,Suffolk,0.00852999999999998,0.1916,0.18307,2021.14240301372,2021.15093301372,429,0
52,53,Suffolk,Suffolk,0.01084,0.202289999998,0.191449999998,2021.15078301372,2021.16162301372,429,0
53,23,Suffolk,Suffolk,0.000239999999999962,0.202529999998,0.202289999998,2021.16162301372,2021.16186301372,429,0
40,41,Suffolk,Suffolk,0.02219,0.21379,0.1916,2021.15093301372,2021.17312301372,429,0
41,42,Suffolk,Suffolk,0.00324323596699999,0.217033235967,0.21379,2021.17312301372,2021.17636624969,429,0
42,13,Suffolk,Suffolk,0.00149676403299998,0.21853,0.217033235967,2021.17636624969,2021.17786301372,429,0
43,44,Suffolk,Suffolk,0.20406,0.23121,0.02715,2020.98648301372,2021.19054301372,429,0
53,54,Suffolk,Suffolk,0.0301399999999999,0.232429999998,0.202289999998,2021.16162301372,2021.19176301372,429,0
54,25,Suffolk,Suffolk,0.000099999999999989,0.232529999998,0.232429999998,2021.19176301372,2021.19186301372,429,0
42,14,Suffolk,Suffolk,0.02649676403,0.243529999997,0.217033235967,2021.17636624969,2021.20286301372,429,0
54,24,Suffolk,Suffolk,0.0131,0.245529999998,0.232429999998,2021.19176301372,2021.20486301372,429,0
37,8,Suffolk,Suffolk,0.11458,0.26253,0.14795,2021.10728301372,2021.22186301372,429,0
41,12,Suffolk,Suffolk,0.04874,0.26253,0.21379,2021.17312301372,2021.22186301372,429,0
44,45,Suffolk,Suffolk,0.03969,0.2709,0.23121,2021.19054301372,2021.23023301372,429,0
45,46,Suffolk,Suffolk,0.00262000000000001,0.27352,0.2709,2021.23023301372,2021.23285301372,429,0
46,17,Suffolk,Suffolk,0.00000999999994300005,0.273529999999943,0.27352,2021.23285301372,2021.23286301372,429,0
46,18,Suffolk,Kings,0.00000999999994300005,0.273529999999943,0.27352,2021.23285301372,2021.23286301372,429,1
52,22,Suffolk,Suffolk,0.09008,0.281529999998,0.191449999998,2021.15078301372,2021.24086301372,429,0
39,10,Suffolk,Suffolk,0.09846,0.28153,0.18307,2021.14240301372,2021.24086301372,429,0
45,16,Suffolk,Suffolk,0.01063,0.28153,0.2709,2021.23023301372,2021.24086301372,429,0
40,11,Suffolk,Suffolk,0.09293,0.28453,0.1916,2021.15093301372,2021.24386301372,429,0
44,15,Suffolk,NewYork,0.05332,0.28453,0.23121,2021.19054301372,2021.24386301372,429,1
37,7,Suffolk,Kings,0.15258,0.30053,0.14795,2021.10728301372,2021.25986301372,429,1
55,27,Suffolk,Nassau,0.3151205749,0.459529999993,0.144409425093,2021.10374243881,2021.41886301371,429,1
31,32,Suffolk,Suffolk,0.4348080772,0.6042180772,0.16941,2021.12874301372,2021.56355109092,429,0
32,3,Suffolk,Nassau,0.000311922777999962,0.604529999978,0.6042180772,2021.56355109092,2021.5638630137,429,1
32,4,Suffolk,Suffolk,0.00631192277799997,0.610529999978,0.6042180772,2021.56355109092,2021.5698630137,429,0
4,1,NewYork,NewYork,0.0001399999999,0.0001399999999,0,2021.00255863014,2021.00269863014,436,0
4,5,NewYork,NewYork,0.004782384101,0.004782384101,0,2021.00255863014,2021.00734101424,436,0
5,3,NewYork,NewYork,0.0003576158988,0.0051399999998,0.004782384101,2021.00734101424,2021.00769863014,436,0
5,2,NewYork,NewYork,0.006357615899,0.01114,0.004782384101,2021.00734101424,2021.01369863014,436,0
31,1,Nassau,Nassau,0.06722,0.06722,0,2021.06168410959,2021.12890410959,440,0
31,32,Nassau,Nassau,0.00125763414899999,0.00125763414899999,0,2021.06168410959,2021.06294174374,440,0
32,33,Nassau,Nassau,0.000124042593300011,0.0013816767423,0.00125763414899999,2021.06294174374,2021.06306578633,440,0
33,35,Nassau,Nassau,0.02104113945,0.0224228161923,0.0013816767423,2021.06306578633,2021.08410692578,440,0
35,36,Nassau,Nassau,0.00350718380699999,0.0259299999993,0.0224228161923,2021.08410692578,2021.08761410959,440,0
35,59,Nassau,Nassau,0.00350718380699999,0.0259299999993,0.0224228161923,2021.08410692578,2021.08761410959,440,0
36,43,Nassau,Nassau,0.00305,0.0289799999993,0.0259299999993,2021.08761410959,2021.09066410959,440,0
43,44,Nassau,Nassau,0.00329000000000002,0.0322699999993,0.0289799999993,2021.09066410959,2021.09395410959,440,0
44,45,Nassau,Nassau,0.00646999999999998,0.0387399999993,0.0322699999993,2021.09395410959,2021.10042410959,440,0
45,46,Nassau,NewYork,0.00264999999999999,0.0413899999993,0.0387399999993,2021.10042410959,2021.10307410959,440,1
36,37,Nassau,Nassau,0.0241224338,0.0500524337993,0.0259299999993,2021.08761410959,2021.11173654339,440,0
46,48,NewYork,NewYork,0.01835,0.0597399999993,0.0413899999993,2021.10307410959,2021.12142410959,440,0
33,34,Nassau,Nassau,0.0812624642,0.0826441409423,0.0013816767423,2021.06306578633,2021.14432825053,440,0
34,3,Nassau,Nassau,0.000575859056099998,0.0832199999984,0.0826441409423,2021.14432825053,2021.14490410959,440,0
46,47,NewYork,NewYork,0.04271,0.0840999999993,0.0413899999993,2021.10307410959,2021.14578410959,440,0
48,49,NewYork,NewYork,0.03226,0.0919999999993,0.0597399999993,2021.12142410959,2021.15368410959,440,0
49,50,NewYork,NewYork,0.00270000000000001,0.0946999999993,0.0919999999993,2021.15368410959,2021.15638410959,440,0
37,38,Nassau,Nassau,0.0450075662,0.0950599999993,0.0500524337993,2021.11173654339,2021.15674410959,440,0
34,4,Nassau,Nassau,0.01457585906,0.0972200000023,0.0826441409423,2021.14432825053,2021.15890410959,440,0
50,52,NewYork,NewYork,0.00268999999999997,0.0973899999993,0.0946999999993,2021.15638410959,2021.15907410959,440,0
52,54,NewYork,NewYork,0.00822000000000001,0.1056099999993,0.0973899999993,2021.15907410959,2021.16729410959,440,0
38,39,Nassau,Nassau,0.01635,0.1114099999993,0.0950599999993,2021.15674410959,2021.17309410959,440,0
52,53,NewYork,Queens,0.03014,0.1275299999993,0.0973899999993,2021.15907410959,2021.18921410959,440,1
53,21,Queens,Queens,0.00269,0.1302199999993,0.1275299999993,2021.18921410959,2021.19190410959,440,0
59,29,Nassau,Nassau,0.10729,0.1332199999993,0.0259299999993,2021.08761410959,2021.19490410959,440,0
43,12,Nassau,Nassau,0.10424,0.1332199999993,0.0289799999993,2021.09066410959,2021.19490410959,440,0
47,15,NewYork,NewYork,0.04912,0.1332199999993,0.0840999999993,2021.14578410959,2021.19490410959,440,0
53,22,Queens,Queens,0.00569,0.1332199999993,0.1275299999993,2021.18921410959,2021.19490410959,440,0
50,51,NewYork,NewYork,0.03874,0.1334399999993,0.0946999999993,2021.15638410959,2021.19512410959,440,0
54,55,NewYork,NewYork,0.03007,0.1356799999993,0.1056099999993,2021.16729410959,2021.19736410959,440,0
47,16,NewYork,NewYork,0.05412,0.1382199999993,0.0840999999993,2021.14578410959,2021.19990410959,440,0
39,40,Nassau,Nassau,0.02706,0.1384699999993,0.1114099999993,2021.17309410959,2021.20015410959,440,0
55,56,NewYork,NewYork,0.00281000000000001,0.1384899999993,0.1356799999993,2021.19736410959,2021.20017410959,440,0
56,24,NewYork,NewYork,0.00273000000000001,0.1412199999993,0.1384899999993,2021.20017410959,2021.20290410959,440,0
56,25,NewYork,NewYork,0.00273000000000001,0.1412199999993,0.1384899999993,2021.20017410959,2021.20290410959,440,0
38,5,Nassau,Nassau,0.04816,0.1432199999993,0.0950599999993,2021.15674410959,2021.20490410959,440,0
40,41,Nassau,Nassau,0.00944480521899999,0.1479148052183,0.1384699999993,2021.20015410959,2021.20959891481,440,0
41,8,Nassau,Nassau,0.001305194781,0.1492199999993,0.1479148052183,2021.20959891481,2021.21090410959,440,0
45,14,Nassau,Nassau,0.11848,0.1572199999993,0.0387399999993,2021.10042410959,2021.21890410959,440,0
39,6,Nassau,Nassau,0.04881,0.1602199999993,0.1114099999993,2021.17309410959,2021.22190410959,440,0
41,42,Nassau,NewYork,0.01247519478,0.1603899999983,0.1479148052183,2021.20959891481,2021.22207410959,440,1
42,9,NewYork,NewYork,0.00283,0.1632199999983,0.1603899999983,2021.22207410959,2021.22490410959,440,0
55,57,NewYork,NewYork,0.03843,0.1741099999993,0.1356799999993,2021.19736410959,2021.23579410959,440,0
