# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Sep 20 18:47:43 CEST 2022 [seed=1663692462596]
# -overwrite All_clades.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate9	coordinates.diffusionRate18	coordinates.diffusionRate58	coordinates.diffusionRate78	coordinates.diffusionRate129	coordinates.diffusionRate141	coordinates.diffusionRate142	coordinates.diffusionRate182	coordinates.diffusionRate232	coordinates.diffusionRate294	coordinates.diffusionRate363	coordinates.diffusionRate388	coordinates.diffusionRate428	coordinates.diffusionRate458	coordinates.diffusionRate474	coordinates.diffusionRate475	coordinates.diffusionRate503	coordinates.diffusionRate515	coordinates.diffusionRate533	coordinates.diffusionRate568	coordinates.diffusionRate616	coordinates.diffusionRate720	coordinates.traitLikelihood9	coordinates.traitLikelihood18	coordinates.traitLikelihood58	coordinates.traitLikelihood78	coordinates.traitLikelihood129	coordinates.traitLikelihood141	coordinates.traitLikelihood142	coordinates.traitLikelihood182	coordinates.traitLikelihood232	coordinates.traitLikelihood294	coordinates.traitLikelihood363	coordinates.traitLikelihood388	coordinates.traitLikelihood428	coordinates.traitLikelihood458	coordinates.traitLikelihood474	coordinates.traitLikelihood475	coordinates.traitLikelihood503	coordinates.traitLikelihood515	coordinates.traitLikelihood533	coordinates.traitLikelihood568	coordinates.traitLikelihood616	coordinates.traitLikelihood720
9300000	-677.7717368052593	-420.7208973359135	-257.05083946934576	3.0327302921385737	2.134608109058307	2.134608109058307	4.459515620645357	-0.5804401097705223	0.49727222743742744	-0.23802614889009124	-0.23802614889009122	0.3381740699835166	85.83313425750038	210.96826394578557	125.81470015756948	114.52247334248075	166.50387764584693	457.34556562977565	246.00546284858873	652.3727583827849	655.5968552823815	787.6353384026729	435.5630713929435	828.1007283155883	362.86921281633977	192.2231170152566	141.9874591805815	1249.9238567960363	606.433925947865	203.27968245488432	308.1228254617433	965.2060009568601	1265.4697751325136	340.05916347130017	17.02062441821168	-7.919544986288016	-17.372727628642817	-11.89267458251404	-16.219149555463712	-11.851988398232677	-4.983906535843982	-16.46849070326323	-14.05305364945254	-17.197127769190402	-15.190577156017742	-14.454550024037436	-14.895237100124778	-10.739916890082117	-11.100613498327023	-14.977578794674434	-16.094554223311366	-10.345068606913035	-9.971855557339463	-16.395934477884534	-11.790912206981073	-10.156001542973025
9400000	-587.102513206037	-403.2271756321484	-183.87533757388866	5.8396257995759555	0.5433984271331612	0.5433984271331612	3.659298188382813	-0.11755117306255668	0.1736433006848239	-0.025785681192612552	-0.025785681192612552	0.2771055668056268	70.98912969310376	178.6338896178482	174.02889339527053	113.72875059360192	97.1886885990851	256.18079749116737	214.11083726460262	163.91405526714908	594.4928097106293	438.56490569989484	319.79483343078596	537.3732788765274	291.55725825501236	209.6567810547486	200.0775478655386	300.8836095374864	285.26877944809127	211.47225062368136	190.02455984526316	376.71391404544147	1554.3745729318605	529.8646259536656	31.448140274380457	1.7908430734312368	-13.003089810002255	-9.055637990257523	-12.365546762838942	-8.766180541300155	6.823647713533482	-12.57849763745303	-11.465904059506537	-12.03358067788988	-12.780076088730898	-14.609171902055811	-14.277657475593028	-7.106326427778268	-11.4437768158454	-13.131416395717984	-14.465886611642631	-9.117911022702701	-9.808341629936663	-13.457601772940226	-13.807491947534102	-10.663873065507815
9500000	-590.9262552742847	-398.1063859488436	-192.81986932544112	4.407848113529976	-0.6083243484671078	-0.6083243484671078	6.683413785596169	0.11207860428341294	0.2297541541708092	0.020912223996183674	0.020912223996183674	0.15152756473346812	79.76677518737357	159.7438322993514	135.2187238795373	145.28133975971505	82.53952145723358	295.1101215174669	240.8982109670724	99.73473334876553	773.7375935484281	307.25946877994244	550.852414954414	291.72703986132086	338.7181253972621	173.78091579315864	869.6775968630419	227.4541567022031	145.94446104805374	115.9567991929434	178.7099873029706	358.09016304835365	775.3825366234393	287.51413436239704	24.811891925193912	-6.0632359541576895	-10.451591237745248	-9.5989386392264	-10.016132844088272	-8.973246040520417	-12.322797275620264	-11.247749080492383	-11.362481695200456	-13.15522905154372	-14.4183526796476	-12.689694855622927	-10.676509063729686	-4.596556480456087	-11.727315376496396	-10.329096289127891	-13.092201185682491	-6.947068854003598	-6.0511668113170405	-14.032418891003593	-9.990334911944618	-9.88964403300823
9600000	-532.7038344426638	-367.92519952874045	-164.77863491392336	19.156541851059156	-3.4837886757072445	-3.4837886757072445	2.3888128960107795	0.5149940118728101	0.07104358527030519	0.10360829776984523	0.10360829776984525	0.5697178781781618	72.23743494661554	175.5996614319387	149.5699071739873	130.53729177864778	91.49494380465416	183.37146014959922	228.99282581081187	104.3217691677548	432.34525889904353	285.8225386555659	1534.1242057387096	531.4341251482834	576.7788891547541	142.4160588646768	331.0189876800084	326.70064209088804	172.26927732329528	167.93812518176688	249.17506843918926	141.30945813649078	558.2817194714607	161.83451197381478	23.377441807829	4.577643360867636	-9.702851625987048	-8.30146793318023	-11.899629906278282	-8.883457742472789	11.12634884790873	-12.08092728618235	-9.8692732309031	-12.956974715546622	-14.337305541792357	-12.383882203336356	-15.230852713645724	-5.3833642731846965	-10.970025953748056	-12.911404018868957	-11.51469968382219	-8.355217710966457	-9.225783372358837	-13.226671082867686	-11.999093668329468	-4.627186267057503
9700000	-609.8613760004025	-392.5913952207027	-217.26998077969978	5.202438707745496	2.6619813413476163	2.6619813413476163	5.862478173227541	-0.48201538633172725	0.25039373341642707	-0.11369653355620729	-0.11369653355620729	0.22220262701385188	70.9102329528798	152.89660397683946	148.5597478776041	154.2047371186324	79.43518108770549	207.26088941730526	242.9384134030121	168.71267172112732	595.698851504999	513.4428935316731	366.24310729471557	335.3076179888222	270.68604208902565	202.44898748124865	147.46804740289033	387.92288442284513	218.71179988249747	452.97887130920105	158.3453596132311	110.53964284270104	498.07559744259623	161.17812073855586	24.341607531576436	-8.105030853823363	-13.951672093548012	-12.730822872778933	-9.36547963320814	-8.588990872207509	-7.402335534763692	-14.584120954221458	-11.575056019684293	-12.877356624394686	-13.038321559026066	-11.066028204518659	-14.053532562200633	-6.582575172508888	-9.997951877268083	-14.376505890031957	-15.814993832432467	-15.89020249590039	-9.126662150971729	-12.246699160545162	-10.385360350469728	-9.851889596772365
9800000	-678.6557013026534	-446.498999951817	-232.15670135083633	5.099702858632479	4.2151122147844555	4.2151122147844555	7.479954654091721	-0.6824757466993129	0.36705353589358125	-0.20684240936922224	-0.20684240936922224	0.2502507104429703	69.48479002408986	192.96544815499178	156.329556341251	138.56499952184893	165.1278719465762	162.56156892197163	234.68237123913167	143.16671152933756	995.5835605571627	669.3324082097664	601.5983809648559	284.5498510414454	281.7478645418103	145.2454487450909	302.7593743551862	364.0663686041399	128.9624610534541	107.04471720846554	404.5135308918564	524.3927928342265	948.0764476776735	207.25661748724133	12.547557389401025	-8.849754346310398	-18.077010912232378	-10.557910086331159	-13.617875057471744	-10.226868357302365	-12.393089853521074	-15.23188773788595	-11.549372617656598	-13.356581627252087	-14.395814855575502	-11.047407105017959	-10.761282370680206	-8.10572231734766	-11.706821143528156	-12.280004929137432	-10.22605826041842	-8.751364357476385	-10.92434415046426	-14.39089342464655	-10.610453621364021	-7.6437416086170735
9900000	-603.9155869272861	-411.9682923334023	-191.94729459388375	4.382364376724441	0.5171888751247832	0.5171888751247832	3.86523821297314	-0.12566281955728387	0.2318484767521536	-0.03102252598258529	-0.03102252598258529	0.2628672411201589	72.15261438920123	148.60585795229554	131.79861860250116	224.00044466226214	56.184232192364725	223.69692343389374	227.23787569437175	450.68804753940105	866.343795290228	313.44142677332235	237.14999344839669	417.5210065380162	258.9560909876474	111.63820716020024	176.8588547499127	638.5820009690191	153.291668466002	221.03990428316965	127.08412925457647	494.2044827665439	1025.2060702910555	240.95630404154167	27.34313590491459	1.9316131246164687	-12.58626815779304	-15.890208484466426	-9.428334906478883	-10.240452533307241	2.6444211022266018	-13.680902891206909	-13.758668996032801	-12.06262985982781	-12.746715053058017	-15.063876182867663	-12.534315429129347	-3.4409822496649376	-11.39494818348457	-13.900999239971586	-12.042827592193989	-8.913315242704652	-9.877294242798978	-14.878542917682694	-12.543034951937749	-8.882147611034117
10000000	-523.06757744582	-390.0806823161689	-132.98689512965103	16.19968859794597	-1.7398723115690997	-1.7398723115690997	3.447698231320563	0.23280881516780752	0.0652670522538994	0.032936855100220874	0.032936855100220874	0.30667008864463774	72.36578379679187	167.54214215299606	124.56263064828217	113.7342155270315	102.05576824550249	134.04840810322926	219.33826711859297	249.62844680100116	515.3245429333723	244.18813464474758	332.1464998537689	288.2065681424601	252.84345571407775	142.92123603142696	258.56387661713813	262.78176006258883	148.73628545738376	192.6165075610015	277.334059651575	607.6860750754155	651.8983408726133	304.5546944717282	30.58644862782934	7.385933017131915	-7.553809929242045	-7.821862389755086	-10.604584879652787	-8.26234879583921	10.837382137811836	-10.8779504510773	-8.097305809271402	-12.129309834533174	-12.874691237531056	-10.929736446349422	-12.911619718448026	-2.284330924974565	-12.73391203046684	-10.256970764828246	-11.767373079221276	-7.855866620882402	-7.364327393028921	-12.504051717297251	-8.936963409461598	-6.029643480563516
10100000	-626.0519250961789	-376.69923348332463	-249.35269161285427	6.247361186449005	2.8974702459711295	2.8974702459711295	3.5752287122542787	-0.6130822783187612	0.2564650816048382	-0.20784682684315087	-0.2078468268431509	0.448147552352614	86.88971401951768	221.39195725255385	178.50714947781722	243.5307943609987	74.39665048170804	162.59616169056136	252.88760468852334	208.71811974276585	758.1515705718061	355.98181285166334	331.0926811111952	640.3544046389164	250.8926550467375	228.3096020932255	362.6258554763146	535.5397902964208	462.1848741871161	316.73706999340874	193.52061137783585	893.4918335868584	787.3796582063991	379.23198747313546	25.874693670607527	-21.993163308764387	-12.480683565558694	-14.478914017498347	-11.86616389139131	-12.347269112846309	-10.354010091571999	-16.170284863170842	-12.923147084917902	-13.331407777633054	-12.784993216885889	-11.707140906723703	-13.678858228139681	-12.24042060834677	-10.513691010359423	-12.979155677703668	-16.006998223675605	-11.445581423197435	-11.896704133801684	-15.116027028867181	-12.344664060191326	-8.568107052216607
10200000	-631.2310168156423	-423.3691955890127	-207.8618212266296	4.075454806940939	1.218355510011551	1.218355510011551	5.055530588643233	-0.2684124274519781	0.26442171061319986	-0.06372420113844683	-0.06372420113844683	0.21316036223753126	74.6160619671811	155.493886297101	339.42801094978256	160.99275193942708	52.384140249017676	123.88286224682084	213.42031842333398	85.76522443493413	542.0885804664543	379.76121099591126	276.84095625534303	526.0163678819478	316.3685808257317	175.43102820933692	197.4414147263074	197.7239018201588	228.63655041863257	260.40088371141405	204.3870238553177	265.6631965252921	1116.5352866765097	196.30444442885724	30.19533071640693	-5.164032562481797	-18.3018501538493	-11.502295413914952	-9.72364865486575	-9.63720613546273	-10.511877081166102	-13.133285487248234	-10.81622506518141	-13.969095376245551	-13.87284537307301	-13.38109172046636	-15.684048862938766	-7.490977008947732	-10.995667565342428	-10.458687386506302	-15.077543544048616	-9.5046881212599	-7.326936124337895	-12.072026329012179	-11.266250548547083	-8.166873428140441
10300000	-573.279686590843	-333.2550578092069	-240.02462878163604	5.028052429114798	-0.9089388597569814	-0.9089388597569814	2.656933903460948	0.24868202610982493	0.21199448519442846	0.07252345472214879	0.07252345472214877	0.4011840056887791	72.40076516836183	196.4096721868858	163.7233077220797	140.38318231015438	156.00121385284604	147.71300391241576	304.7739446458908	255.64025739194471	397.3627039440057	502.8240400160873	250.36905760620797	977.1481305891733	445.5775575126486	184.06548479888582	313.49001991746314	604.8392277521128	244.7243105488199	279.0001789589593	539.9217795717109	367.63971459735274	509.34857605062246	237.11031072907497	23.194298483541054	-5.470670353983042	-12.486346065839076	-11.365433453145982	-16.45832077131583	-12.135698262138776	-0.8467680881302364	-14.571256988565763	-12.238575393929292	-14.932121838067545	-15.084023989543596	-16.52336338783374	-14.039881501323183	-10.805075888671697	-12.016984082366324	-16.336300545653057	-14.978969912901968	-13.722512653445268	-14.232619492354473	-14.423400938036977	-12.101671020241195	-8.448932637690072
10400000	-541.1766321768267	-387.926039320529	-153.25059285629771	16.185107251653953	-6.222132271219063	-6.222132271219063	7.080506640898502	0.5812316849176123	0.09330718677344153	0.0819954965660511	0.08199549656605111	0.21328796114039358	66.88790802975015	156.990525241754	134.71616632148923	180.42927766137524	52.63348421906586	114.08885846024083	210.99769787127104	151.73442628908782	484.62958370361787	279.1935932040077	809.3908670798918	776.3811306657104	230.7524146714615	137.35192596911418	226.1500399535668	223.0235957893565	96.30123548110181	188.75540542942545	103.38520991143591	291.32370403164975	1122.2551570344508	215.4054028594475	25.09500281225013	-0.7754833335395439	-10.235818943815989	-14.833464916727841	-10.46221426551405	-4.654120552311399	1.6048590686513151	-11.631911376134	-8.370093175747371	-11.986921549228946	-15.108578360000314	-11.502320536342332	-9.822333744146544	-3.6775986061026344	-8.857748161854516	-8.222200150604488	-7.554815584811619	-9.17168810090067	-6.067437981286458	-10.217546647090893	-11.716008032840616	-5.082150718198934
10500000	-567.8042685547107	-399.5760443798787	-168.22822417483195	7.18320490584318	0.6513190442599044	0.6513190442599044	5.684818840080929	-0.10192397076763272	0.14067502776439186	-0.016117369297459414	-0.016117369297459414	0.17775369417971104	68.86882164042518	163.2877397265242	150.04457808815155	114.71091523782484	45.890848902861016	169.76698502419123	241.7728158672405	146.49309175188534	655.2999802363844	315.9411611161664	165.51656108501916	269.363010273773	280.8330000877154	159.14357448884775	277.0644604876766	621.4392823537491	123.89182068873546	267.5260082598794	218.60878087687325	161.22771083113	313.4384930075224	160.0420258790341	33.18803482579753	-2.0448027849265973	-11.661519993059681	-7.600000749780053	-9.483644818319181	-7.955872373289444	-5.853102086606441	-15.067621034004397	-15.323834882164842	-11.513134909527002	-11.653624698345567	-9.904554717029978	-10.522150620126583	-5.067511042289606	-12.40738682961085	-11.60917130934902	-9.061968408700167	-8.045069117671424	-7.268647175436747	-12.73256601892862	-10.046804548594405	-6.59327088286888
10600000	-679.3693927419807	-408.70732215645546	-270.66207058552527	7.711123368114738	-3.2633392048366376	-3.2633392048366376	1.9724003558203602	0.836769528520649	0.43254017104986464	0.7156383305693977	0.7156383305693976	1.691021100654644	111.11468977746745	360.15176248950763	230.12227337752165	240.04451418033824	129.39043287455482	489.84060820395433	339.79040588847454	362.6038382469363	383.99544600425446	906.9185909206116	994.3065184261307	898.9543966124137	551.7882643100078	187.49715013665318	473.53292282945773	777.5371344490914	331.4637850538827	1059.7818172544737	539.3851558068532	241.72506507254363	1030.4160570841293	289.89750057438624	13.409460564405453	-10.149233978907283	-12.82768497888366	-15.876110673688581	-16.937987795283064	-10.85291227850068	1.1831082635695047	-13.9547545592382	-12.61058405371477	-16.10230116978817	-14.784304507530814	-14.232793962290353	-18.997924742906545	-7.486057816400212	-12.274622583764092	-18.352488975012832	-14.755377838303405	-14.363009528634679	-14.247082672761556	-15.833270910325272	-17.28317983345921	-13.332956554106822
10700000	-693.6352809725547	-433.5139059355732	-260.1213750369815	7.411757734606314	4.558345854137667	4.558345854137667	13.93999440563512	-0.4484513810838625	0.1688849933549287	-0.055225001308057	-0.055225001308057006	0.08979448766861242	64.50368943447626	147.63676833845386	131.79537349688317	132.69990111021383	80.28065277237411	141.0608913828681	224.27073559329247	166.0988322052745	294.30603411770807	258.1115553773731	218.0754474372901	736.4917168533044	187.52283124938236	144.38353254752903	1030.066782524086	225.83484561490266	232.07417703618313	139.7329116220918	180.6455292625262	280.0573614695189	493.18607548719143	255.1640391819775	19.18645244413559	-30.441057369452984	-18.810681278760626	-20.723818636847334	-8.692069010416311	-10.391200113838654	-36.669081749536275	-13.419952628741072	-6.962427836080855	-13.821123797270076	-12.102384959651655	-11.416715276942238	-17.77901384648896	-1.8316173357016297	-10.474686072366687	-12.632497974569302	-11.24510287500102	-7.079961844468396	-3.58253157018196	-12.048683139019822	-11.286034441811772	-7.897185723969425
10800000	-593.8552496433585	-397.0211220842724	-196.83412755908608	4.582382706063584	-1.9967661479138132	-1.9967661479138132	6.995115076263345	0.35268264964958657	0.24922722129195063	0.07114228617954715	0.07114228617954715	0.1632645776770523	76.705462474415	189.25626108715196	163.92497487821825	142.5183655980663	213.6222287675092	151.51887966692016	256.0612797510029	127.71857437800854	651.0902047428486	319.922645741367	552.3441534158866	548.5785829045142	247.49609768265597	202.4406260807233	399.2696443556719	584.3795817154256	154.0881664940888	301.4904143286726	136.2870932801801	628.8760179152004	516.5818933925367	284.79469047740344	25.98246015283454	-10.532478396521462	-10.606409304599575	-14.101992790408136	-11.735570385308852	-7.299354009309342	-4.370609136407499	-11.659765549597077	-11.201905880422679	-12.257822543621705	-14.115882234881223	-12.145927884507444	-13.005550634552367	-3.562886191640713	-12.806213231249641	-13.28982401630728	-10.538225489789365	-9.597513734293537	-6.299276168256236	-15.039467945101007	-10.56977091371943	-8.080141271426081
10900000	-560.3634242736102	-430.53245174094224	-129.83097253266794	14.133866093286882	-2.9197256443273023	-2.9197256443273023	10.487636825479058	0.2398130089378886	0.07506930675801303	0.020899062743167756	0.020899062743167753	0.1011685994747598	58.91278565626353	158.4432489026332	129.17427495436237	105.78840557008188	76.66270855667628	166.04655539240684	212.80328737139703	91.98778305423092	897.9836790949606	308.76317894675304	328.9380847238672	259.636056246438	273.9244712944309	138.67303678954332	202.92513419284305	293.772060222648	191.5174807929913	88.59537895138018	104.0976667183499	257.6357824100229	767.3093063130498	169.87975364634616	33.42296250990098	-6.837901760328842	-8.353079099620505	-6.823757867148508	-7.206133410807492	-5.957581015752692	-5.318874482832582	-8.58575762587969	-11.599247696545484	-11.582021486057771	-11.644941921403436	-8.804966130111897	-14.38208428458767	-3.5404488031455887	-8.184961254925545	-8.877134973629168	-8.90713570986654	-3.8909922300843096	-1.874812054540545	-10.812816182040525	-7.178617951201622	-2.8906691020585207
11000000	-583.5404787968406	-405.08187980790194	-178.45859898893866	7.204560311328725	-1.3638078725453442	-1.3638078725453442	8.336857822774746	0.17597389827227775	0.14323655520417355	0.023431746801543807	0.023431746801543807	0.12378241571258675	67.42490890469321	158.37877394234468	155.38912640026894	122.66466592077504	52.06929613629701	280.6201607028414	205.3676382624444	102.18423252697286	445.5473217171896	1026.4026554249465	241.6568150833205	296.102834725986	276.22008289024615	93.48754503772199	248.04701083946787	284.04883780922023	127.62482849666682	93.57207099196046	129.56202658859897	279.72625523137555	1279.2062799557325	256.9009700038784	32.430271118401535	-10.89277430638624	-10.736416478702324	-8.516354215947834	-10.105385668471271	-11.04597670253943	-14.141258447729353	-11.912400410434246	-7.609783999643697	-12.241850246441764	-13.614021670205531	-11.795733961294259	-12.389296217024917	-2.5884101137465727	-11.173284630792285	-10.793325280946265	-12.604497046830714	-7.087859709099448	-4.517364122354238	-11.444427575509875	-10.062551090895456	-5.61589821234444
11100000	-569.5691534233441	-385.3718103403254	-184.19734308301875	8.452971645993259	-2.111940120783698	-2.111940120783698	3.0562987485866655	0.41550761997718283	0.1429879772366743	0.09880645537530819	0.09880645537530816	0.3954696241191959	84.42785667545391	172.98617522279568	110.2208314881004	137.13105490982628	102.0092083393436	147.69860193007574	215.2814798099193	494.7336143924588	639.4425071534324	300.5334768393271	284.25187901394173	323.4048339953458	371.45172764307887	170.42011568658444	51.65131297602085	942.1166760248713	78.4475148798299	335.0049943371398	302.6716299418242	428.35074088543945	656.0424057674862	196.61264438894437	25.190643629530975	2.6862959411796083	-9.462350396765999	-12.009296973925899	-11.599788040206247	-8.184293068379942	8.234857410585448	-15.793486301527748	-11.839106464366514	-14.538653422694667	-15.307421979321962	-9.974499358837335	-12.88982845723197	-6.177984495962547	-10.409839166665066	-12.92182146048535	-12.918380939491374	-11.538645657563897	-13.947982831787693	-14.342152336468203	-9.976377633112628	-6.477231079519712
11200000	-588.565365028587	-392.45389851613925	-196.1114665124478	6.76852015355951	-1.1402261281882315	-1.1402261281882315	2.7562367012955105	0.26398902360949505	0.15881030501477883	0.06569815252742288	0.06569815252742288	0.38999217649929135	70.41686620709177	162.66610542408606	282.72769838433027	125.83233436119774	106.08781388932128	269.9887862519621	230.96295480207564	169.2408126972262	884.7758652642561	295.63647375670064	448.8529152566366	979.0100911395488	250.57721102076948	142.89423136865682	77.99494018360343	548.4052531251099	158.43271780847542	121.15227827426806	160.6252096710644	343.28170150530167	1336.0000886806142	170.89516587704102	31.17616265586473	-0.8699145034317173	-11.854158142906744	-10.243171732967433	-11.958016540570291	-9.44323166894451	0.629429076927142	-13.393871754293546	-13.45003470687064	-14.044841922693555	-13.294291580937983	-14.812740916415711	-13.068718716157903	-4.902356965203804	-11.421102532345552	-11.769647830834831	-13.51545411748982	-11.48740324572885	-11.229619466828112	-15.547557302527785	-12.421810812444233	-9.189113785646695
11300000	-658.6357741673964	-370.20056080577245	-288.435213361624	2.3263174069215427	2.4065860659255263	2.4065860659255263	8.611906688224039	-0.5376717948538294	0.6046680091458764	-0.16897368469066465	-0.16897368469066462	0.16333777942672165	78.46184540792736	269.12631137180557	187.0593523689226	135.35558838274892	97.21780128792435	288.2010547227034	312.39734660023726	152.45917467188482	1437.577772373091	751.5175312000117	763.4010253644635	478.27801680275905	278.88635010966306	180.3116159126774	1490.0656797640638	453.0045141712094	210.9177064767845	433.79831690730924	201.75031682464473	552.9895568306971	867.6021456587871	362.90087086090637	10.956339282150282	-28.972443835752436	-14.530951542497688	-17.77646563243062	-13.396346512532658	-10.592299872938641	-10.565735691906543	-13.92592679736759	-15.2838639935261	-14.381634211204785	-14.379344106015346	-10.524282186539274	-17.6508498224919	-10.166047867966206	-15.592007976691157	-13.542190296579234	-13.987279656373934	-14.93505291928993	-10.126846913663375	-14.515268817555281	-10.917734722083347	-13.628979268368218
11400000	-596.4351094571355	-408.36106507453013	-188.0740443826053	7.744942270123152	1.6571760118719265	1.6571760118719265	8.266890719292721	-0.20710398111240602	0.13490277878258763	-0.027042531046363696	-0.027042531046363696	0.12638539315779482	64.17726754364962	162.31810317105854	135.25108519016152	114.50763278391531	51.86445713179559	121.9027388569134	202.97902134598937	317.2699334812076	431.45827357713017	287.0716926546714	627.0982271893442	690.4072849612214	210.280961816782	108.90837249156216	102.9301546065506	219.5435605135721	98.33003568352824	194.37423058261845	148.2785595069011	108.91846108127817	830.6737120065909	146.68312605290737	24.6136984255549	-3.8833036656428632	-11.213918640502236	-7.9236523220227575	-10.750505680872461	-8.219034575299332	-15.491464765811292	-13.446945026664514	-10.124029137689156	-13.332355064827848	-15.021835442270142	-11.425392437737823	-11.05871812758166	-5.96631264185918	-11.725128373659354	-8.800875986449245	-11.541729334039811	-7.27904605617174	-6.682132418385294	-11.204319694529051	-10.85280040686346	-6.744243009280941
11500000	-625.6424912292694	-390.25870952056033	-235.38378170870908	2.149097058004469	0.024675765548362844	0.024675765548362844	5.4825302598360395	-0.0071887288311792705	0.4653357449670214	-0.0020943825569368366	-0.002094382556936837	0.18240696049032862	80.87721135811769	216.81069705426998	139.37377172241085	149.70679770428546	97.64405895167361	299.46163053386806	224.7725370659189	187.20154985281636	979.3722046835978	378.34210217266474	245.1260948165161	375.08033373517225	559.765724778196	204.31091246594326	308.55053092136274	339.74804476047393	253.93479088634092	330.16187196393247	255.4447984754164	344.40840542331796	881.3584930973401	410.66557765813326	16.4541658814222	-5.388229366575651	-12.53696940049444	-10.511559639731047	-13.049960694863454	-8.96411210477584	-3.380595552734974	-13.37781358186652	-12.47600287942138	-15.63701826973585	-16.81253730713076	-12.328045642914772	-16.65869159135318	-9.268232417263704	-11.25888800250498	-13.757677116244059	-13.322988452320253	-14.578759229839978	-10.05361709936231	-15.283627922934805	-12.683471501343558	-10.509149816719752
11600000	-540.6531965761831	-415.24028334489407	-125.41291323128897	14.903029209866453	0.5123170327978536	0.5123170327978536	4.447393728179614	-0.06292869549373513	0.0673672278762595	-0.0077603604274337455	-0.007760360427433745	0.22574474539239126	59.941224145971645	178.68694208180628	112.9088655296617	103.13840193794395	98.96211371721489	242.8419737389026	194.83332792781712	182.85018292225232	438.0262090444071	321.39395340130403	146.5208856241147	326.44099025555084	235.98503432303633	144.1397884029876	62.04683805439344	283.1837494761714	94.57061587092025	178.20278917317233	151.05900516744055	363.23942914607045	569.4907008122226	231.80661608475913	35.20267826214929	3.374526449918161	-9.185753564567795	-6.4559854167202015	-10.46070652243135	-9.06791813234072	7.149004900186121	-10.671547914596433	-9.274046127685883	-12.430043568931273	-11.041102802239523	-10.704186420681179	-14.067703901328864	-0.8347722083598192	-8.489930888457353	-7.561920685559155	-9.98930163578422	-6.595658697279298	-6.752462416938451	-11.713785377149176	-7.912073296116949	-7.9302232663749095
11700000	-574.9058141332125	-402.43137896335855	-172.47443516985393	12.216993431907555	-2.6185668790220187	-2.6185668790220187	15.832387243065495	0.18828178126285378	0.08486154364124907	0.014035509874165419	0.01403550987416542	0.06548304468366062	59.90957841302668	168.9060540055118	146.41246384176478	104.99797603510058	54.383479130045515	106.68072571904565	216.99681495969145	100.85338135648537	391.54291494358444	346.47383058840796	195.84429680537795	659.6788598018355	188.04695772177132	124.810238516325	112.95021355809008	226.48035838520678	84.91917803356883	157.07044753494472	249.1719776709921	147.40374055248216	696.472802389267	129.71538127096133	24.937045657591547	-16.95384417629582	-8.260559204922238	-10.906265579971526	-6.314285608375554	-6.554266837539753	-21.401240470299946	-8.49524216897743	-7.020035650351464	-13.194393191190848	-10.042370752220437	-9.801912792621515	-9.332336101955065	-8.596443686297254	-8.07722117365634	-9.243482236619238	-9.107554583579685	-5.506055661730391	-6.963657476034188	-10.033311079488126	-8.292656419666987	-3.314345975651655
11800000	-604.8134122788648	-416.5503003061509	-188.26311197271392	4.121362039798618	-1.3600467476920133	-1.3600467476920133	9.802919086806329	0.21397140772299303	0.25428013376059816	0.03527855997396177	0.03527855997396177	0.1069049414236534	70.25217308122114	147.16586659945403	132.42161015374447	113.44259456280408	106.16124726916878	130.9422092532471	200.25055741072487	302.46281073856113	547.0156913525416	346.97055309890794	491.50388738161496	410.4172508375278	363.36028443799415	175.5483124161072	391.9106908016376	314.32404693277493	155.5831313882462	222.30234940675052	113.50002032070388	149.7034040312323	653.0842037421957	185.5275727768715	25.520517454091483	-3.6484356741939408	-11.075716700495235	-8.081224384221342	-12.929244323542163	-10.515877047005729	-10.212664302647273	-14.441012129831927	-9.54069904944707	-14.580194791839375	-13.673998229584328	-9.75299314258099	-11.907709841503658	-6.755626909370773	-9.647184457178485	-9.930098101539057	-10.815758903078212	-8.27857923954312	-6.111680482789154	-12.666129039237303	-10.679155580832418	-8.539647096343845
11900000	-609.2894191608166	-378.16082433999435	-231.1285948208223	8.955540209373362	6.092956059427359	6.092956059427359	7.194405658468676	-0.759075004916154	0.2634765665551548	-0.2231388135334926	-0.22313881353349263	0.327973580866242	72.91735408988286	181.21521273652382	111.61715412134483	193.67019346446205	175.40708397390588	167.2783137869276	258.89304855904595	139.16613451377583	878.4564972975157	331.6239710614237	1050.526020492743	2644.590947061498	250.9404904036701	181.48895996019573	373.5129510056112	379.3788322313297	175.1376801799274	397.3660369750967	359.08647242091797	491.4655594101191	2505.558034795742	244.85580584528532	11.040798117345275	-9.093948619968192	-14.170787284539845	-20.08798449949964	-11.462359830616535	-7.432817648862976	-9.895403354617988	-13.509610546196113	-10.112985744517891	-12.994992654947973	-14.504014864972376	-15.239640292347904	-12.509056616862214	-6.068097070415979	-10.374057091256553	-11.649564150482883	-10.61487370762652	-8.694343807630066	-7.52724037844652	-15.260804134227827	-12.490331351205407	-8.476479288926138
