# BEAST v1.10.5 Prerelease #23570d1
# Generated Tue Jul 12 13:07:51 CEST 2022 [seed=1657624070736]
# -overwrite All_clades.xml
state	joint	prior	likelihood	coordinates.precision.col11	coordinates.precision.col12	coordinates.precision.col21	coordinates.precision.col22	correlation	coordinates.varCovar.coordinates.precision.col11	coordinates.varCovar.coordinates.precision.col12	coordinates.varCovar.coordinates.precision.col21	coordinates.varCovar.coordinates.precision.col22	coordinates.diffusionRate28	coordinates.diffusionRate89	coordinates.diffusionRate128	coordinates.diffusionRate150	coordinates.diffusionRate157	coordinates.diffusionRate233	coordinates.diffusionRate290	coordinates.diffusionRate292	coordinates.diffusionRate293	coordinates.diffusionRate294	coordinates.diffusionRate296	coordinates.diffusionRate314	coordinates.diffusionRate363	coordinates.diffusionRate423	coordinates.diffusionRate521	coordinates.diffusionRate615	coordinates.diffusionRate642	coordinates.diffusionRate647	coordinates.diffusionRate837	coordinates.diffusionRate957	coordinates.diffusionRate1036	coordinates.diffusionRate1047	coordinates.diffusionRate1060	coordinates.diffusionRate1061	coordinates.diffusionRate1072	coordinates.diffusionRate1073	coordinates.diffusionRate1091	coordinates.diffusionRate1128	coordinates.diffusionRate1158	coordinates.diffusionRate1274	coordinates.diffusionRate1275	coordinates.diffusionRate1286	coordinates.diffusionRate1300	coordinates.diffusionRate1345	coordinates.diffusionRate1356	coordinates.diffusionRate1420	coordinates.diffusionRate1433	coordinates.diffusionRate1448	coordinates.diffusionRate1518	coordinates.diffusionRate1571	coordinates.diffusionRate1578	coordinates.diffusionRate1581	coordinates.diffusionRate1627	coordinates.diffusionRate1723	coordinates.diffusionRate1784	coordinates.diffusionRate1926	coordinates.diffusionRate2037	coordinates.diffusionRate2072	coordinates.diffusionRate2135	coordinates.traitLikelihood28	coordinates.traitLikelihood89	coordinates.traitLikelihood128	coordinates.traitLikelihood150	coordinates.traitLikelihood157	coordinates.traitLikelihood233	coordinates.traitLikelihood290	coordinates.traitLikelihood292	coordinates.traitLikelihood293	coordinates.traitLikelihood294	coordinates.traitLikelihood296	coordinates.traitLikelihood314	coordinates.traitLikelihood363	coordinates.traitLikelihood423	coordinates.traitLikelihood521	coordinates.traitLikelihood615	coordinates.traitLikelihood642	coordinates.traitLikelihood647	coordinates.traitLikelihood837	coordinates.traitLikelihood957	coordinates.traitLikelihood1036	coordinates.traitLikelihood1047	coordinates.traitLikelihood1060	coordinates.traitLikelihood1061	coordinates.traitLikelihood1072	coordinates.traitLikelihood1073	coordinates.traitLikelihood1091	coordinates.traitLikelihood1128	coordinates.traitLikelihood1158	coordinates.traitLikelihood1274	coordinates.traitLikelihood1275	coordinates.traitLikelihood1286	coordinates.traitLikelihood1300	coordinates.traitLikelihood1345	coordinates.traitLikelihood1356	coordinates.traitLikelihood1420	coordinates.traitLikelihood1433	coordinates.traitLikelihood1448	coordinates.traitLikelihood1518	coordinates.traitLikelihood1571	coordinates.traitLikelihood1578	coordinates.traitLikelihood1581	coordinates.traitLikelihood1627	coordinates.traitLikelihood1723	coordinates.traitLikelihood1784	coordinates.traitLikelihood1926	coordinates.traitLikelihood2037	coordinates.traitLikelihood2072	coordinates.traitLikelihood2135
92600000	-1251.5741346392206	-702.1205471772744	-549.4535874619462	3.9433237311381806	0.8839814939264433	0.8839814939264433	2.3112919738137188	-0.29280908766260344	0.2773744794220781	-0.10608521531445418	-0.10608521531445418	0.4732320189354553	2493.3572817114787	5310.207476791773	169.59986337402094	97.82123082517792	226.90700319417422	4161.072459898583	399.5274566231249	448.04730497156356	3640.6325578952483	8090.116951637639	307.10246194737425	1190.2425602331998	3870.0676845922985	463.58153411340004	588.8719690468306	500.688232516864	2741.122224521585	13283.041299232364	1906.6446944673405	23196.237270354413	961.9776070190696	498.7555630207692	3280.648529635102	5398.504853940044	178.0916743857071	436.49094054882465	460.30408331378817	528.7897087239751	28210.87259363731	4498.016540296544	1299.068047246597	2381.0524389110446	1805.2720678526464	4766.540239588947	319.0186947546786	366.7865588179061	354.7949313579832	620.3542963041281	611.1027125762461	226.98030260111764	4725.907572637796	2582.167721409353	347.6719710665917	788.7028650651939	3588.4266371838826	455.4626087412194	5475.599687403161	750.0949539971374	13607.907058244076	-15.015384647144277	-6.110515752568212	-14.243442567171217	-13.583841589120496	-14.66093812028397	-12.413698226501909	-12.08794623640723	59.40702474162185	-12.22346585563125	-14.399885603268649	-11.872091776345226	-5.985167968851282	-12.050629060351115	-11.701755433976738	-15.227803588004031	-0.47874641921879757	-13.997323883584265	-14.864670751248363	-13.817551857033758	-15.047083676159307	-14.185545702264466	-14.585809802123721	-11.119129231475359	-11.376294642717035	-14.318817766838869	-10.676534031172872	-12.789767846148713	-13.261118432336495	-15.635824876519553	-13.254661905224166	-15.187552710751104	-14.953289485534627	-12.559163567108307	-15.13754647839676	-6.794110195435531	-11.659634668401676	-14.86975655912538	-14.025406765575722	-15.317828814076977	2.064834816603149	-13.580935407246013	-11.98207864361097	-15.186609195014574	-14.37642244015975	-15.402961688744949	-14.879915850416552	-13.35353616922831	-16.310348212430625	-14.362902919222034
92700000	-1174.0457769272384	-666.229182564287	-507.8165943629513	14.793824450022042	-4.7395579729925865	-4.7395579729925865	2.9107305784432755	0.7222650584718926	0.1413152487040996	0.23010436577718385	0.23010436577718388	0.7182365131704325	6767.3952592445	6043.734923419361	88.31362486620608	428.36320002019	862.343731003331	4260.407042300434	225.54065231454075	461.4165346632304	4174.6225781563535	5736.326940038358	476.93900150371167	2177.067213233776	3493.0359540325453	450.9816283337915	820.8883825957453	483.80445580593056	7263.173607411814	12512.629441300753	2820.9564415032096	15601.41613928467	572.3546039028571	262.0531650410006	3763.6459537450623	5159.883591505365	207.10001282666673	222.0856658508088	277.299405613431	489.4826894068146	9986.899572743088	3143.726716157898	1708.6098985545407	896.289429463629	1174.2479394488907	5045.211203270312	367.4269907043664	620.3804079445836	537.5347431000823	417.87918399865924	920.1959347146952	183.3740733265118	4011.7732010385635	2630.17429352553	378.20115115263377	1894.7295017593408	1637.5983249632623	109.2555059751401	20608.342812689487	633.1249578155008	27407.86157740636	-12.813707953601199	-16.93399533914717	-10.060097606135061	-14.520612915870725	-14.230154338364944	-8.730394152691606	-17.582236832202714	50.54426844062888	-10.680691136844736	-13.641507352597303	-9.454499747615454	-8.168480766228145	-9.235582649729192	-11.93336334285176	-11.771893906599932	0.7883242352341959	-12.054753321751413	-12.979335997596142	-10.900004357041666	-15.073014355494523	-13.309901892199207	-12.786754496084605	-7.993985552957926	-12.712114356075988	-10.795672845070113	-9.751844030079795	-13.542732468402956	-9.375967857492366	-13.076597657859288	-11.62977780772254	-13.41545227722694	-13.516368237902805	-11.233851940448112	-11.7690804315181	-6.199294916587853	-11.487650980199835	-14.46249805988879	-14.385134512387902	-13.277906778970996	5.519632888739174	-11.85591051217084	-10.58204192345918	-14.459846112319742	-12.682991788112638	-11.059866917388987	-12.485545312246952	-17.62946095993345	-12.803110589498841	-15.623132640983227
92800000	-1293.0932885870202	-657.6497447385846	-635.4435438484358	1.3398983654423133	0.6293147133254314	0.6293147133254314	3.6978984804990622	-0.2827186542355288	0.8111612498629438	-0.138044814402072	-0.13804481440207203	0.2939165687033192	6455.274196402118	5713.430277530721	289.9477280490482	603.5544118948854	768.4252340337559	5616.829848880987	638.5984140510427	550.5454969407485	4109.031790926653	12784.750461935746	311.5262956684101	1318.2458626072662	8952.896126559694	800.095493367078	519.1072224876982	569.9127190847453	1977.7001192874845	24554.241161575646	1158.7403046824907	125739.01620971608	432.2281993187036	224.10171707591522	5032.282224622044	7367.422032323599	408.5325151506707	423.2633162077538	168.23779877673067	1208.277135301085	53281.76246860801	6096.640053659441	1310.004567982284	908.7417071184785	1363.1226081432483	5983.560504549327	332.11402201583894	391.19494987973513	505.551447833441	1938.856132509416	927.8689716496337	498.16302247184484	2751.9173014603984	9329.384376576303	380.84978712108585	1318.3554011895553	1294.8139490883084	525.5474716971719	6426.067749984645	1066.8857544609486	22528.19980738383	-15.046755861372278	-10.62230932833641	-14.69940107621919	-14.822480074502593	-17.28036625793107	-18.916245251383465	-14.050182580726037	40.54945265477731	-13.57889675627327	-15.981205345103854	-13.569023742630067	-7.272917199799616	-12.602690024634294	-14.374706925236497	-18.614400316541925	-3.406809705950579	-12.252780236264286	-15.375656315733925	-12.691700210855714	-16.543324383898756	-13.044443985489762	-15.163792249813067	-12.302405252022881	-13.94156621706287	-13.522277789638961	-12.541364916970549	-16.57433153298627	-15.884657289339222	-17.66271119659394	-14.040134737088335	-16.528547230037518	-14.42604361739127	-13.033583562784841	-16.18366584947552	-5.622391768343656	-11.106534790051613	-14.995697466021229	-18.108887549582615	-16.348776114833296	-6.4465781772433886	-13.115772576752121	-13.317046566950474	-15.265205430018584	-16.9643906969179	-12.484063192629494	-14.809825692326564	-15.546047808804406	-19.133752943372567	-16.1766487092764
92900000	-1183.9389310862134	-648.6094947166771	-535.3294363695363	5.86485647645051	1.6616276200739715	1.6616276200739715	2.632618629420489	-0.4228740480605928	0.2076373842670449	-0.13105430798154838	-0.13105430798154838	0.46256736325682096	3860.4691869224107	5311.553766594807	623.4223747310723	199.09518749548036	299.1118294883996	4824.85397563471	366.6638220026038	424.5974114270212	3800.074773095825	9902.561644439696	262.30229148762146	1361.0812538856042	5427.375954033475	603.9973355628529	318.65104670009663	481.75704239721944	7666.521789277948	11901.121910473015	795.1807549036004	26596.647930713414	651.51287714421	257.0668854289072	2288.5559788769187	3838.6654981980114	350.3993946567464	340.6630442126349	443.08808149203713	787.8716056963339	18311.714011403506	3453.889875744639	1041.758159921305	1429.4525322484526	1159.1084588275837	3315.0223762184237	398.2182637024827	447.38640275471903	460.33321439496217	613.9161765710616	424.7771891100015	295.68440354820433	6225.428436678552	1598.351838994933	306.98420239098357	1776.7360738720593	3368.4248233122307	117.06984602439667	5660.737626310941	427.7358118338309	15699.781080739915	-14.202306228915962	-8.867960369105084	-15.146150900687887	-14.280096896484068	-16.105302912723406	-14.34067429511377	-10.908396621539968	62.945151447656	-10.96847969105048	-15.920654150896578	-9.496753883880757	-4.692287149378306	-16.726635610514787	-12.465635799043952	-11.854326936500067	-8.547233959820952	-16.56246272186391	-13.739960403350963	-11.475856303540832	-13.939636561416906	-11.499764019657897	-14.100925901748258	-6.468619837625595	-10.042723317711992	-13.004557019239275	-8.076150171932376	-13.04924472727689	-9.979072830422611	-12.917442945323991	-13.574925932252583	-12.942283103662444	-12.695835406479713	-12.79224694277554	-13.223208668437259	-5.495929800070012	-13.710950324878006	-16.22697342453475	-16.6339848115709	-13.536930880918687	1.212840767696438	-17.205334015552076	-13.565771219564382	-15.364818725443737	-12.643304352327469	-12.290146064760641	-14.437068214439451	-14.794455409243609	-14.58647585927188	-14.387473261937954
93000000	-1128.274130644826	-698.8129000575898	-429.4612305872362	8.658575005751143	0.6336581746202005	0.6336581746202005	4.707922661958719	-0.09924695024708932	0.11664135764650044	-0.015699227680335992	-0.015699227680335992	0.2145209291808295	1620.8354883742822	3794.743927216893	109.37396726932269	160.7575791985074	385.83196553752214	3372.8601796463645	178.53569904429435	367.1145936199054	5119.546544224052	5933.701385781273	373.020893543438	1341.5346095668751	3198.264789008644	340.9366370176499	525.5843661344376	462.8134534193831	7685.2931950408565	12323.56529648111	1466.846097121421	17123.61168582892	554.0895307107004	192.37576531994878	2625.1250025580894	3241.8153454684434	254.1882984675761	279.91397223932944	169.28806124209564	576.5619598760595	7044.263266923666	2797.916905715808	1231.4622660954055	853.6463321347886	809.0465597670382	3102.338815509196	252.40159719646906	403.84503697888147	293.13147254731507	651.1693244897396	809.7987471126005	189.3212729151996	2447.4838992688624	16269.350316635839	284.9076255332712	713.1868840152954	1096.0407337341728	78.64069323234463	4533.731772887403	478.8604626060646	3388.166949026851	-10.694917237593653	-7.7373933675004345	-10.364868897669417	-11.788492847580091	-12.606030373084195	-5.425614659229858	-11.158306784839523	51.323704565391566	-9.994779486388726	-14.547841482466454	-10.315732526632614	-4.627004217194061	-8.967736614310247	-11.782605730374208	-10.26077364236504	2.2962289955770316	-16.026854517731575	-11.762047642981976	-9.931985029115474	-13.280860359039735	-12.164026081714084	-13.149436194572178	-5.705451458959354	-9.570186805099304	-8.686605657929583	-9.212757003082977	-9.241968664344501	-8.99356081502085	-12.387064580478857	-12.166926622961347	-12.545880098224377	-12.362875547819304	-11.137758922258191	-12.26969255548747	-1.3993368349244477	-8.364450033141527	-13.430217182129319	-12.374772398259882	-13.218677129643014	9.719416470698512	-9.702384368369291	-13.17721031138672	-12.090420525398287	-10.314003180374792	-10.821891749320248	-10.474485320287418	-12.160798287353972	-13.049355461262971	-11.35454141300172
93100000	-1153.3053412632344	-613.0406624408627	-540.2646788223717	2.978911930371916	-2.100342886983714	-2.100342886983714	9.77925690516665	0.3891422993983055	0.3955993300010547	0.0849649668600335	0.0849649668600335	0.1205056350615626	1255.734559820602	7418.937924738102	393.5306456911514	366.8874879696486	355.84420877747124	3234.4903253392777	166.48084543217422	435.9670517564636	5946.416615859337	8677.927314087929	276.4658204426974	1320.5659486618076	6250.199468272754	423.6053190978064	362.0792857985857	351.8720888840831	2183.7634824275683	9939.357292140588	1935.202553515545	20059.64386046583	664.01789646672	182.01746250162364	3718.723573928319	5115.391424876264	141.25880667684567	284.4911070918763	118.94836113394409	411.96985173163455	28017.111474975074	8954.742868284406	3295.729433352306	842.2507115910099	770.72496230688	17989.61561107607	388.19232261055373	212.1594394669935	371.92912743868635	489.8224407113872	160.28650008533944	240.70671158723172	3365.561500345151	2548.061629769105	358.7303703025482	1738.206771364128	1194.2166986948414	143.4169085693722	6942.634651205299	586.5529270688415	10445.074689742185	-10.488272091970789	-9.113710620964007	-11.920520533657687	-13.356024908037348	-16.83938561089765	-27.086118481679645	-10.99064258966204	40.28705513822474	-11.025325364193407	-15.074605080507515	-11.451004429758743	-11.237073256898038	-11.961756304171086	-14.075772025504044	-13.986398438175783	2.3874423361576014	-12.718579728804796	-12.767615057148827	-9.962097231915033	-13.929960642283293	-13.542879289060558	-14.6654464371499	-9.472963607549083	-11.464162756670042	-12.077635818742326	-10.429044397384683	-11.59922946924279	-10.720350355508396	-12.604024201669123	-15.563842211168218	-17.818885393742057	-11.215923182162665	-10.99307171390273	-17.887445370491825	-2.7589077684115946	-8.713523045897464	-15.235653146335087	-14.543274556037925	-12.274799595455656	1.5592025748959593	-12.019331025325268	-9.424478169962725	-14.924290311813365	-11.501398770816206	-10.497459669995262	-11.794368429026989	-11.943312634276825	-15.150210289282006	-15.677604858339514
93200000	-1248.308440736893	-680.210558918217	-568.0978818186761	8.49072305457958	-0.7569193561463264	-0.7569193561463264	0.9414227352097152	0.2677225373424775	0.12686897911269854	0.10200474493908793	0.10200474493908793	1.1442355549478005	5323.8291162103405	6943.269141768671	137.518873702203	213.89887967255325	640.6935308421265	3378.811008861499	284.0350075161936	479.17109952106813	10705.101128305363	14613.753978393197	307.2579299659159	2003.7246484372804	6658.542422506974	580.9212311241823	588.4313666593297	607.3630550407948	3167.644915509595	17115.5317634959	8860.421558294187	58173.3645934702	753.3410108892152	499.3742408124447	3234.20024341818	2721.637103914389	200.36729737054017	365.7998224249185	1504.4245501148941	381.81067321064137	24216.983498018977	2653.680784714036	1307.8140728648439	1003.498652652257	4729.013798965751	4635.153426040687	399.1107782379271	633.3227043913064	531.790871255331	429.0129293718719	516.504188994893	344.37350848635384	3359.306021623169	3020.4482446689494	570.7453076629401	2356.177326511118	1832.3273863930265	224.42455104713287	7450.731716548697	340.5654201985917	15270.829613191905	-18.290819336782917	-17.353600891239346	-10.849239776420818	-12.99329806173072	-16.792805776883874	-12.172253291197855	-12.638064404736124	55.53500986813178	-12.739461895650852	-14.740404927998382	-9.93407870039404	-7.537478006140388	-12.250675815579841	-12.338190456580978	-14.818076849008802	-1.5726881983268246	-13.75989659226161	-14.525931986332793	-13.588483493658119	-15.064310622140075	-13.454862133863369	-15.233367472892109	-10.668392911903418	-11.56279765422495	-12.313623718273853	-10.539578895634664	-13.237534437845817	-10.385078954995727	-16.53851002502832	-15.653052934883391	-14.595167535988129	-12.897991593832508	-12.200837386325972	-16.68691631346031	-8.984389372275384	-11.323098617952368	-15.65075454241902	-13.080957627073554	-14.533982973406966	-3.5707657547588596	-13.092394277881771	-13.021751009776743	-14.44090060505209	-14.67670725430692	-13.30530324312133	-13.921438571102252	-15.001686824330395	-14.989494381563759	-14.1117955795697
93300000	-1071.650133365402	-648.9411917086511	-422.70894165675105	10.683480604743663	3.0446461269384337	3.0446461269384337	4.869672308897897	-0.4221147917775757	0.11389666355226395	-0.07121116443954158	-0.07121116443954158	0.24987570391179256	3504.178418799313	3688.8076223691714	559.5835497201774	343.87637325971923	300.8011769678376	3266.620038382164	381.4001120209911	411.7816042202292	4943.838969372651	11301.11266987604	424.0626098300607	1801.0789966487778	3784.843547988677	350.19892235294895	470.2059207124314	451.9899525344461	3258.7973217631065	9022.462708758441	819.4612456558053	16471.66787593701	595.2138035288477	120.78013063566208	3108.0769630720174	7392.2607665164605	190.38685209065287	254.34111687237285	105.46808506134855	376.1785823225114	25748.251719573618	2711.9376186759027	1297.4493151019637	1056.3262008973413	887.8064670480234	4747.699126694397	279.80993009139456	265.02655188195513	313.85857871750324	855.6202386854566	175.9551122861913	168.76155035924123	3387.2098765011706	1514.228638700506	346.6523905263701	1884.7570933887725	1018.6698250116418	88.23243201197378	5491.832257940237	317.2521870543555	6246.186025360755	-12.195793743983884	-0.6793450382303288	-10.834778792470726	-13.936403221483566	-14.630434039295567	-6.05884390035186	-11.149434300707693	66.13889025325913	-10.213656864417565	-12.181702698708857	-9.16584671649957	-10.268984335732807	-10.155469128051775	-9.078630368860338	-9.68518190523688	0.947072914984556	-10.73356740688349	-16.05238024211643	-10.872929639032373	-13.776235513895879	-10.920392842625365	-11.86509333296837	-5.388316446213816	-10.455050724348313	-9.64785988047868	-7.536530242077149	-9.403809638112136	-10.56661133808523	-15.977811807399327	-12.307155121728982	-14.538784950496108	-14.85757173026369	-10.813742759192039	-13.026202347590974	-0.7171340512036704	-7.642493964315552	-11.489420690379541	-13.447990389482662	-11.834149833502494	8.002525126560847	-11.290123312837165	-8.927408039277488	-12.483733588535197	-10.47170911132256	-9.29947460522829	-13.615988777817368	-13.718637179206254	-13.406949291175245	-10.477666099732234
93400000	-1282.3152349791835	-651.157360883849	-631.1578740953346	1.4934531426051716	-1.6769662552076765	-1.6769662552076765	5.526026705314346	0.5837434672667147	1.0156930951284149	0.30822924625748827	0.3082292462574883	0.27449922443970837	4251.926219098345	6489.354217387855	521.2462656181331	968.1827300882605	481.7619688089923	6807.04021230708	325.04205552000013	523.079031184403	7674.142337184312	20032.79875584035	373.4943544522007	1714.3684019669827	6838.267172937141	640.4893259487852	754.082391636488	1138.138586130014	6717.7845043053785	16435.01907450493	1027.9332215155869	10964.845315801416	1135.9883035238786	452.4665154190975	4382.016339181064	14470.572905532588	250.52195118182811	448.69904947062366	758.1419407005737	642.623982562053	25429.08628881894	7905.129381403861	881.125475620548	907.6311783625623	773.1894989867391	10929.245372124406	559.5320542993322	929.161761165573	448.91813877852434	632.110717355603	693.7203481519468	250.55205270906308	4134.839672352335	4919.798839570954	398.3821962312797	14912.699454006706	8603.503198246317	140.06346922797468	14602.177936862885	2073.9839414481685	44379.34958506052	-14.486352625856814	-13.08339267468555	-14.286556920103784	-17.3187362187741	-18.502686925243957	-16.3729262597867	-13.703092456768173	47.49200205006557	-14.288562032515678	-20.547231173718828	-13.529090041866244	-10.907163069611714	-13.329182698151644	-12.485922397214365	-14.516624190812852	-5.9095724828483664	-12.97482572744002	-12.710201223302823	-11.982096681584117	-13.795728796795784	-16.44853779296514	-15.674021448638879	-11.040046417475814	-13.84946453858132	-13.341308675073025	-14.081001926522479	-13.085042828635837	-14.20504652234423	-14.148368715370054	-13.987388925530738	-18.220205840109276	-15.532984016744484	-14.142333838568854	-14.290126963552279	-10.766762808826961	-14.934160680855113	-14.281847362068453	-15.549352832292378	-15.168306488481416	3.5512982545161798	-15.075517031912868	-13.162913461223146	-15.464345631078602	-19.86287738316866	-14.798227149585099	-15.1266828143255	-19.246294040223468	-16.639523114897788	-15.348540553783113
93500000	-1081.3897802629044	-591.7308136268135	-489.6589666360909	7.089557427078632	-0.9156538713607202	-0.9156538713607202	3.3767634072770565	0.1871420821370823	0.14617177964846423	0.039636403199100674	0.039636403199100674	0.3068894977370398	1449.5885676768878	5473.899182409096	289.0917025721785	255.48644597164065	689.3983991273221	4323.458536939157	539.1941482950167	394.74039118365204	8117.284700403102	5635.132945676469	583.2219355137435	1183.6601702392113	3720.5375764477653	763.1197448701456	862.9191660273309	380.6801588269526	1760.5157440030334	19518.943369782835	1622.8165379864197	19928.480063661696	517.697276392411	161.44760239885437	3332.190779646509	4300.339950809102	233.9875911873712	336.77275229354535	183.47922979350406	439.9491624477964	19958.930593762856	3203.066301596384	929.9987362090865	2915.943397276861	753.3217443609635	2838.0779719812376	337.98104092248883	504.6066295660891	274.05364584569236	1001.207235164019	779.0827800355062	238.8275975120942	4457.162690093894	1591.585909175646	274.3447018494303	871.8418342954176	2714.101099783696	95.65510717579258	4137.2419837733105	413.08829076377884	10544.922995589885	-10.689277581803104	-7.065691908383909	-11.176025241621629	-12.728827754226323	-13.58562421329942	-10.636856960718458	-12.867882541138467	68.00172620481943	-16.57927787405494	-14.396533995458643	-10.89812440618933	-4.014419340418387	-11.089138746683325	-10.173488242063861	-13.021881399105975	-2.8199311794248665	-10.750583997431466	-14.156528300662618	-10.270994495246104	-13.017455403066961	-14.593587447075716	-13.248320240270777	-7.18283115683086	-10.190231588841176	-10.340459322426572	-13.357981241139552	-13.890240370106657	-12.233150308878946	-11.913078861995974	-16.003089914424155	-11.008589070596994	-12.57033961965908	-12.376857847992202	-13.558800066754571	-5.284130942794869	-8.159948148194395	-13.499903118341894	-15.319157351457193	-15.321969804439764	-0.6803424811540424	-12.70604679115066	-11.915853944493378	-12.638596953744278	-11.482688460077128	-12.672907093902287	-11.151038039607855	-12.347162010669665	-13.950250829729528	-18.124596233162237
93600000	-1176.5376863217846	-644.0722529022364	-532.4654334195482	7.531490595175926	1.46438176618781	1.46438176618781	1.8510697314322755	-0.3921953623456888	0.15691153454077902	-0.12413275749923978	-0.1241327574992398	0.6384296207761405	2576.3237903343584	4160.8315747206225	437.8416572248782	856.7559089282613	245.088666338752	3754.3887093915932	441.14560236340606	468.31887685616243	3626.8992119094564	7884.603688712003	694.8757541488004	1527.958201115225	3653.6489888429196	508.0317148310831	369.2989429891125	580.2884732509368	5341.609197807836	19178.03528880749	2989.520735649388	33826.54106800447	491.52735264780245	210.74589344362874	3756.7971490307527	6318.84473206959	149.04685143957832	554.6108487562109	245.19240918511815	1210.676771237158	15358.655616648957	2174.1868958120563	564.7281594834742	4826.009394640393	1939.36743925502	2587.6921133207143	398.20139763448935	515.6943203482242	349.62647244780874	517.195560274841	595.4358426716905	203.65107052326968	2969.6073260677163	8943.094712044967	340.48066592992717	2924.0423282698066	5656.088136504276	98.66488590068465	4903.641056377083	689.0089690547409	33801.136224404145	-13.323590994158254	-6.8042681088256	-13.564350060403973	-17.741223785203854	-14.173135422236268	-10.997445196245762	-12.52613501817385	61.10338502032495	-9.414250541612931	-13.629572446975121	-11.697856579688814	-8.934621498934835	-11.975314262622097	-12.455487266031335	-9.936169410551448	-2.030995267231786	-14.794215966821191	-15.270305557785221	-13.086855133916778	-15.040995195104923	-11.559618193837924	-13.331131415341364	-10.519858112296111	-11.348493970169319	-11.139673271521044	-12.827006354107734	-12.620332945426133	-13.289352264684396	-14.124169531515097	-12.621879644313712	-13.160134952469647	-16.619924616259325	-12.260670722654567	-12.776500373071585	-10.130176747653554	-8.971350739089887	-14.156773195252079	-12.85412383387645	-15.475780323105822	4.080470045945145	-12.904405654031336	-12.562539548627731	-15.676418345790418	-14.307492378950734	-15.160828283268517	-15.23470629510141	-14.533648369325011	-14.755758848600525	-15.329751842952797
93700000	-1116.5365107241332	-640.0704968587436	-476.4660138653895	7.057706241148544	-2.273530748539551	-2.273530748539551	3.288750269348597	0.4719039308098868	0.18228209946101553	0.12601259569491377	0.1260125956949138	0.3911800549302532	7002.0970369524475	4443.141149649556	89.7066551915242	329.68424329523555	454.75320318917335	4359.289327502209	537.6068519294864	426.37796007625025	4903.8762810666585	4495.30800882588	325.4294588694493	1775.4557685553973	3884.496432969085	588.8213296938844	411.46326985484393	407.0616978451813	2922.8837477845595	24455.14092603918	1119.3541944155536	22078.687238338098	606.0697504469429	201.80516627695692	3164.499698196649	3579.746558927624	135.40002232446568	393.93805974268	641.8932529482358	539.9059229781162	19332.630494051275	4287.114776502398	1243.2800841093874	1947.030368488636	766.3731019460148	3125.3110787505616	212.54231805544305	353.38457432559164	285.7725507324364	638.6781367046049	249.20363882068023	224.26668158394503	4092.7038607555796	810.9578540901605	324.5403488319064	2383.5969793865333	1947.8864084860716	258.0381811067293	6487.758312407694	656.5192649832362	4814.690091796178	-15.073301373205586	-2.0078201212071427	-10.348989842548598	-13.385084897478613	-14.533683840181224	-12.709457428155652	-12.90330896858269	67.53108963029841	-10.824739212643323	-14.767215738785406	-8.67826600989245	-5.910313844860067	-10.59245740137467	-11.25697132210086	-12.246483833149252	-0.7678064422079949	-14.260335646118214	-13.397959066756174	-10.241912677240194	-14.654980246237793	-12.384279945987071	-15.095530719155235	-6.35908239192899	-9.41922540983703	-11.46451687104449	-11.861434793392002	-13.465210346464056	-10.204989338628199	-13.507778703241005	-14.687127220067923	-14.217842157564705	-15.434210833250349	-11.506765610896487	-13.787634659671326	0.42936170742477664	-7.989428941950099	-13.761392684378214	-15.585866702521692	-13.470697037193409	4.193632385983257	-14.521348633764207	-11.170268640038898	-13.08025197996133	-12.677686931613206	-11.348602308691447	-13.197630846831434	-12.78920057714236	-14.231980599856955	-12.839024791297993
93800000	-1072.1134171218735	-664.9323457011811	-407.1810714206924	14.449919825318226	-0.1013024142576202	-0.1013024142576202	3.6665705670660116	0.01391736614466278	0.06921794326167864	0.0019123986935742996	0.0019123986935743	0.2727872578230608	3250.464666834889	3934.42439173522	117.4844623959705	100.87702490540899	748.2978808569748	3641.449922402667	653.5617715700001	393.5590121759325	2304.8417677407288	5855.33719063169	293.04883665371824	1247.153450563664	3021.55446058388	317.0392087281836	380.66405763216363	762.3943852849593	1982.4144880421225	9612.83401367631	1510.643174483855	10603.862493479463	631.5552598105393	147.48989528468294	3320.854847512111	2635.513506161401	189.81142674291905	229.08093989378204	135.81217272548582	433.73143532148225	21532.734999069537	2590.25179040727	1378.6407734138809	3067.54902471134	704.9925549420384	4538.515297610013	307.53903070192445	303.6701213158338	388.89866452084243	570.5068315397237	320.66552503201	165.87251188232773	3281.485386121778	3033.343696748525	309.0589019054259	1007.0022983093439	1836.2347337287772	115.07062149432501	9609.389974501995	366.3197208967994	5036.899080913079	-12.846891759707464	0.4849526417292829	-8.978255687556786	-12.45214442119353	-15.701306410388073	-6.627464029747415	-9.808290344872184	67.16067041693687	-6.328208467378968	-10.412245189656701	-7.705353069272332	-4.878843247304413	-8.042298932778952	-7.930654157458456	-13.165267288746564	-1.519222958764523	-11.340985733778203	-12.00309638490711	-8.335077712677691	-15.061868312294873	-11.620399550078453	-13.742096182856386	-6.055712056081452	-7.9158276906031615	-9.145247352358219	-9.616094848180808	-9.524606509945116	-8.371191832081585	-12.351084209218149	-10.48554998700546	-13.447868389767715	-12.760449875293235	-9.687308287540318	-12.882944975147884	-2.723594176567971	-6.9958298570296265	-14.274195360577492	-11.737484683687006	-12.896703038509003	10.657042833506733	-11.797770871388842	-11.041547765930915	-11.069662031565768	-15.644409847247129	-12.200015157573715	-10.999551890919005	-17.79365214531675	-13.306537515052604	-12.258927116857327
